Type,Point X,Point Y, Point Z,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,Thickness,Comp Name,MaterialId,P1,P2,P3,Distance,A3MS
R2,989.39,28.34,689.89,2.109341544,A2979019700_4,70012,2.44E-06,71.7,0.21,0,2.166124604,A2979019700_4,70012,2.44E-06,71.7,0.21,0,0.05414114,A2979019700_23,,,,,0,1.79499123,A2979019700_13,70009,2.50E-06,22.54,0.23,3.22E-13,0.636453841,A2979019700_25,70010,1.10E-06,2.35,0.34,0,5.410818993,A2979019700_25,70010,1.10E-06,2.35,0.34,0,8.756847929,A2979019700_23,,,,,0,0.849980526,A2979019700_23,,,,,0,0.106242984,A2979019700_23,,,,,0,2.124869325,A2979019700_23,,,,,0,6.800353617,A2979019700_25,70010,1.10E-06,2.35,0.34,0,1.699961049,A2979019700_25,70010,1.10E-06,2.35,0.34,0,40.55699888,A2979019700_24,70010,1.10E-06,2.35,0.34,0,3.229816435,A2979019700_24,70010,1.10E-06,2.35,0.34,0,4.185800359,A2979019700_7,70037,9.60E-07,1.2,0.3,0,3.474128986,A2979019700_7,70037,9.60E-07,1.2,0.3,0,34.93295588,A2966800800_70,40007,1.03E-06,2.95,0.35,2.360480925,58.91921143,A2239010401_28,70020,0,70020,0,2.84963326,35.71540543,A2239010401_28,70020,0,70020,0,1.227590884,5.683035638,A2239010401_28,70020,0,70020,0,1.425143707,0.660833788,A2239010401_28,70020,0,70020,0,1.746469343,1.415359984,A2239010401_28,70020,0,70020,0,0.978839937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5932
R2,994.56,42.14,682.86,2.182728704,A2979019700_4,70012,2.44E-06,71.7,0.21,0,2.164693771,A2979019700_4,70012,2.44E-06,71.7,0.21,0,0.054105483,A2979019700_23,,,,,0,1.793812023,A2979019700_23,,,,,4.90E-13,0.635074221,A2979019700_25,70010,1.10E-06,2.35,0.34,0,3.249004518,A2979019700_25,70010,1.10E-06,2.35,0.34,0,10.57018704,A2979019700_23,,,,,0,0.85288715,A2979019700_23,,,,,0,9.062204755,A2979019700_25,70010,1.10E-06,2.35,0.34,0,1.705774298,A2979019700_25,70010,1.10E-06,2.35,0.34,0,44.16597416,A2979019700_24,70010,1.10E-06,2.35,0.34,0,3.076776249,A2979019700_24,70010,1.10E-06,2.35,0.34,0,5.915067545,A2979019700_7,70037,9.60E-07,1.2,0.3,0,2.278406848,A2979019700_7,70037,9.60E-07,1.2,0.3,0,33.50729854,A2966800800_70,40007,1.03E-06,2.95,0.35,2.32025686,69.38570854,A2239010401_28,70020,0,70020,0,2.893561996,22.01941311,A2239010401_28,70020,0,70020,0,1.782997323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0645
R2,989.93,54.16,689.16,2.124548173,A2979019700_4,70012,2.44E-06,71.7,0.21,0,2.165977463,A2979019700_4,70012,2.44E-06,71.7,0.21,0,0.054137473,A2979019700_23,,,,,0,1.794869965,A2979019700_13,70009,2.50E-06,22.54,0.23,1.02E-12,0.636306006,A2979019700_25,70010,1.10E-06,2.35,0.34,0,3.250046344,A2979019700_25,70010,1.10E-06,2.35,0.34,0,10.87660252,A2979019700_23,,,,,0,0.850280361,A2979019700_23,,,,,0,9.034380431,A2979019700_25,70010,1.10E-06,2.35,0.34,0,1.700560721,A2979019700_25,70010,1.10E-06,2.35,0.34,0,41.0052749,A2979019700_24,70010,1.10E-06,2.35,0.34,0,3.172501347,A2979019700_24,70010,1.10E-06,2.35,0.34,0,3.618329644,A2979019700_7,70037,9.60E-07,1.2,0.3,0,3.197808518,A2979019700_7,70037,9.60E-07,1.2,0.3,0,35.67408704,A2966800800_70,40007,1.03E-06,2.95,0.35,2.356084425,59.97091248,A2239010401_28,70020,0,70020,0,3.044434509,40.22838126,A2239010401_28,70020,0,70020,0,1.234482912,0.701043253,A2239010401_28,70020,0,70020,0,2.741501586,0.761108627,A2239010401_28,70020,0,70020,0,0.750395513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.148
R2,989.19,94.97,690.18,2.115787989,A2979019700_4,70012,2.44E-06,71.7,0.21,0,2.166176019,A2979019700_4,70012,2.44E-06,71.7,0.21,0,0.054142421,A2979019700_23,,,,,0,1.795033603,A2979019700_23,,,,,0,0.636509214,A2979019700_25,70010,1.10E-06,2.35,0.34,0,3.250194814,A2979019700_25,70010,1.10E-06,2.35,0.34,0,20.81306647,A2979019700_25,70010,1.10E-06,2.35,0.34,0,1.69972873,A2979019700_25,70010,1.10E-06,2.35,0.34,0,20.23875211,A2979019700_24,70010,1.10E-06,2.35,0.34,0,3.030313225,A2979019700_24,70010,1.10E-06,2.35,0.34,0,32.84134704,A2966800800_70,40007,1.03E-06,2.95,0.35,2.134186549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5528
R2,989.09,113.6,690.33,2.122096258,A2979019700_4,70012,2.44E-06,71.7,0.21,0,2.166200945,A2979019700_4,70012,2.44E-06,71.7,0.21,0,0.054143042,A2979019700_23,,,,,0,1.795054146,A2979019700_23,,,,,4.10E-13,0.63653705,A2979019700_25,70010,1.10E-06,2.35,0.34,0,3.250211124,A2979019700_25,70010,1.10E-06,2.35,0.34,0,20.82040555,A2979019700_25,70010,1.10E-06,2.35,0.34,0,1.699609955,A2979019700_25,70010,1.10E-06,2.35,0.34,0,15.95661789,A2979019700_24,70010,1.10E-06,2.35,0.34,0,2.684624754,A2979019700_24,70010,1.10E-06,2.35,0.34,0,37.46276226,A2966800800_70,40007,1.03E-06,2.95,0.35,2.134206335,88.14756911,A2966800000_15,70031,2.70E-06,70,0.3,2.941380169,27.98546748,A2966800000_15,70031,2.70E-06,70,0.3,2.941380169,43.45238295,A2966800000_15,70031,2.70E-06,70,0.3,2.941380169,15.23600498,A2966800000_15,70031,2.70E-06,70,0.3,3.96243126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0831
R2,993.75,129.54,683.96,2.177168862,A2979019700_4,70012,2.44E-06,71.7,0.21,0,2.164922251,A2979019700_4,70012,2.44E-06,71.7,0.21,0,0.054111177,A2979019700_23,,,,,0,1.794000323,A2979019700_13,70009,2.50E-06,22.54,0.23,2.54E-13,0.635283952,A2979019700_25,70010,1.10E-06,2.35,0.34,0,3.249199548,A2979019700_25,70010,1.10E-06,2.35,0.34,0,20.52690482,A2979019700_25,70010,1.10E-06,2.35,0.34,0,1.704856994,A2979019700_25,70010,1.10E-06,2.35,0.34,0,16.22336555,A2979019700_24,70010,1.10E-06,2.35,0.34,0,2.683207591,A2979019700_24,70010,1.10E-06,2.35,0.34,0,37.44402858,A2966800800_70,40007,1.03E-06,2.95,0.35,2.133194091,79.75385972,A2966800000_15,70031,2.70E-06,70,0.3,2.926087836,27.83997011,A2966800000_15,70031,2.70E-06,70,0.3,2.926087836,43.22647258,A2966800000_15,70031,2.70E-06,70,0.3,2.926087836,3.968311302,A2966800000_15,70031,2.70E-06,70,0.3,3.938129756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4326
R2,994.17,145.34,683.39,2.180604807,A2979019700_4,70012,2.44E-06,71.7,0.21,0,2.164803915,A2979019700_4,70012,2.44E-06,71.7,0.21,0,0.054108228,A2979019700_23,,,,,0,1.793902797,A2979019700_13,70009,2.50E-06,22.54,0.23,2.29E-13,0.635174859,A2979019700_25,70010,1.10E-06,2.35,0.34,0,3.249098919,A2979019700_25,70010,1.10E-06,2.35,0.34,0,38.45313222,A2979019700_24,70010,1.10E-06,2.35,0.34,0,2.683076842,A2979019700_24,70010,1.10E-06,2.35,0.34,0,37.44229931,A2966800800_70,40007,1.03E-06,2.95,0.35,2.133100607,79.00958059,A2966800000_15,70031,2.70E-06,70,0.3,2.92474306,24.06253569,A2966800000_15,70031,2.70E-06,70,0.3,11.76406001,12.43166479,A2966800000_15,70031,2.70E-06,70,0.3,2.92474306,13.10528472,A2966800000_15,70031,2.70E-06,70,0.3,0.859247484,0,A2966800000_15,70031,2.70E-06,70,0.3,17.90244707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8195
R2,998.21,169.82,678,2.238845102,A2979019700_4,70012,2.44E-06,71.7,0.21,0,2.163632634,A2979019700_4,70012,2.44E-06,71.7,0.21,0,0.05407904,A2979019700_23,,,,,0,1.792937495,A2979019700_13,70009,2.50E-06,22.54,0.23,3.27E-13,0.634169126,A2979019700_25,70010,1.10E-06,2.35,0.34,0,3.248030524,A2979019700_25,70010,1.10E-06,2.35,0.34,0,38.43336218,A2979019700_24,70010,1.10E-06,2.35,0.34,0,2.681785704,A2979019700_24,70010,1.10E-06,2.35,0.34,0,37.42521503,A2966800800_70,40007,1.03E-06,2.95,0.35,2.132176626,122.9487624,A2966800000_15,70031,2.70E-06,70,0.3,2.912166157,28.21111918,A2966800000_15,70031,2.70E-06,70,0.3,3.298232172,5.163404219,A2966800000_15,70031,2.70E-06,70,0.3,3.433963439,7.838133146,A2966800000_15,70031,2.70E-06,70,0.3,2.924729359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.1649
R2,1001.09,191.07,674.2,2.270307038,A2979019700_4,70012,2.44E-06,71.7,0.21,0,2.162770534,A2979019700_4,70012,2.44E-06,71.7,0.21,0,0.054057556,A2979019700_23,,,,,0,1.188770225,A2979019700_25,70010,1.10E-06,2.35,0.34,0,0.603456774,A2979019700_13,70009,2.50E-06,22.54,0.23,2.29E-13,4.042361403,A2979019700_25,70010,1.10E-06,2.35,0.34,0,0,A2979019700_23,,,,,0,7.607988591,A2979019700_25,70010,1.10E-06,2.35,0.34,0,30.64912061,A2979019700_24,70010,1.10E-06,2.35,0.34,0,2.680838209,A2979019700_24,70010,1.10E-06,2.35,0.34,0,37.41267021,A2966800800_70,40007,1.03E-06,2.95,0.35,2.13149776,117.8994201,A2966800000_15,70031,2.70E-06,70,0.3,2.903495535,41.24955966,A2966800000_15,70031,2.70E-06,70,0.3,3.288412085,3.416788907,A2966800000_15,70031,2.70E-06,70,0.3,2.215254867,15.34347093,A2966800000_15,70031,2.70E-06,70,0.3,12.98640564,11.45039959,A2966800000_15,70031,2.70E-06,70,0.3,2.903495535,64.70657667,A2966807003_1,40018,9.83E-07,2.45,0.33,3.92126896,15.28423215,A2966807003_1,40018,9.83E-07,2.45,0.33,6.605926905,63.71258683,A2966807003_1,40018,9.83E-07,2.45,0.33,2.752618585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.1158
R2,1011.77,178.1,660.51,2.386344299,A2979019700_4,70012,2.44E-06,71.7,0.21,0,2.159379426,A2979019700_4,70012,2.44E-06,71.7,0.21,0,0.05397305,A2979019700_23,,,,,0,1.789432211,A2979019700_23,,,,,0,0.631539607,A2979019700_25,70010,1.10E-06,2.35,0.34,0,3.243127739,A2979019700_25,70010,1.10E-06,2.35,0.34,0,38.36160184,A2979019700_24,70010,1.10E-06,2.35,0.34,0,2.677125912,A2979019700_24,70010,1.10E-06,2.35,0.34,0,37.36346697,A2966800800_70,40007,1.03E-06,2.95,0.35,2.128832393,161.5855751,A2966800000_15,70031,2.70E-06,70,0.3,1.987853322,10.9360415,A2966800000_15,70031,2.70E-06,70,0.3,2.901704976,11.64961196,A2966800000_15,70031,2.70E-06,70,0.3,5.720913107,117.6922099,A2966807003_1,40018,9.83E-07,2.45,0.33,57.071979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1797
R2,1020.05,133.86,650.32,2.483958528,A2979019700_4,70012,2.44E-06,71.7,0.21,0,2.15656156,A2979019700_4,70012,2.44E-06,71.7,0.21,0,0.053902829,A2979019700_23,,,,,0,1.787109827,A2979019700_13,70009,2.50E-06,22.54,0.23,2.54E-13,2.051753969,A2979019700_25,70010,1.10E-06,2.35,0.34,0,5.400165848,A2979019700_25,70010,1.10E-06,2.35,0.34,0,0.893756526,A2979019700_25,70010,1.10E-06,2.35,0.34,0,3.227186002,A2979019700_25,70010,1.10E-06,2.35,0.34,0,30.61114952,A2979019700_24,70010,1.10E-06,2.35,0.34,0,2.674049966,A2979019700_24,70010,1.10E-06,2.35,0.34,0,0.01049704,A2979019700_23,,,,,0,3.313560714,A2979019700_23,,,,,0,33.99858934,A2966800800_70,40007,1.03E-06,2.95,0.35,2.126618523,37.07281188,A2966800000_15,70031,2.70E-06,70,0.3,2.85227251,27.13766157,A2966800000_15,70031,2.70E-06,70,0.3,2.85227251,97.98678885,A2966800000_15,70031,2.70E-06,70,0.3,5.382466165,10.11893422,A2966800000_15,70031,2.70E-06,70,0.3,2.689137412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.7585
R2,1016.93,159.59,654.13,2.45451712,A2979019700_4,70012,2.44E-06,71.7,0.21,0,2.157639773,A2979019700_4,70012,2.44E-06,71.7,0.21,0,0.053929698,A2979019700_23,,,,,0,1.787998455,A2979019700_23,,,,,2.29E-13,0.630891704,A2979019700_25,70010,1.10E-06,2.35,0.34,0,8.650387626,A2979019700_25,70010,1.10E-06,2.35,0.34,0,32.92269501,A2979019700_24,70010,1.10E-06,2.35,0.34,0,2.675226486,A2979019700_24,70010,1.10E-06,2.35,0.34,0,37.33826496,A2966800800_70,40007,1.03E-06,2.95,0.35,2.1274658,91.82249121,A2966800000_15,70031,2.70E-06,70,0.3,2.860074983,60.39034385,A2966800000_15,70031,2.70E-06,70,0.3,2.350573234,9.130680167,A2966800000_15,70031,2.70E-06,70,0.3,1.97946141,14.75406432,A2966800000_15,70031,2.70E-06,70,0.3,2.860074983,15.50375748,A2966802800_6,40003,1.22E-06,4.8,0.37,47.8624648,42.79972654,A2966800800_72,40018,9.83E-07,2.45,0.33,3.146082482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0212
R2,1007.25,148.6,666.24,2.344943943,A2979019700_4,70012,2.44E-06,71.7,0.21,0,2.160848753,A2979019700_4,70012,2.44E-06,71.7,0.21,0,0.054009666,A2979019700_23,,,,,0,1.790643165,A2979019700_23,,,,,2.68E-13,0.632271942,A2979019700_25,70010,1.10E-06,2.35,0.34,0,10.91537787,A2979019700_25,70010,1.10E-06,2.35,0.34,0,30.7159728,A2979019700_24,70010,1.10E-06,2.35,0.34,0,2.678732214,A2979019700_24,70010,1.10E-06,2.35,0.34,0,33.61403274,A2979019700_23,,,,,0,3.770733611,A2966800800_70,40007,1.03E-06,2.95,0.35,2.129986672,1.16903526,A2979019700_23,,,,,0,86.10729522,A2966800000_15,70031,2.70E-06,70,0.3,2.885800187,17.2732456,A2966800000_15,70031,2.70E-06,70,0.3,2.885800187,46.01425904,A2966800000_15,70031,2.70E-06,70,0.3,4.154272531,1.478168545,A2966800000_15,70031,2.70E-06,70,0.3,3.402873257,23.99360155,A2966800000_15,70031,2.70E-06,70,0.3,1.766916429,8.591998443,A2966800000_15,70031,2.70E-06,70,0.3,2.885800187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9105
R2,998.27,108.2,677.91,2.232819228,A2979019700_4,70012,2.44E-06,71.7,0.21,0,2.163616317,A2979019700_4,70012,2.44E-06,71.7,0.21,0,0.054078633,A2979019700_23,,,,,0,1.792924047,A2979019700_13,70009,2.50E-06,22.54,0.23,4.56E-13,0.63415471,A2979019700_25,70010,1.10E-06,2.35,0.34,0,5.405039485,A2979019700_25,70010,1.10E-06,2.35,0.34,0,18.16731307,A2979019700_25,70010,1.10E-06,2.35,0.34,0,1.709961215,A2979019700_25,70010,1.10E-06,2.35,0.34,0,16.39878808,A2979019700_24,70010,1.10E-06,2.35,0.34,0,2.681767742,A2979019700_24,70010,1.10E-06,2.35,0.34,0,37.42497738,A2966800800_70,40007,1.03E-06,2.95,0.35,2.132163774,71.8765549,A2966800000_15,70031,2.70E-06,70,0.3,2.91196761,27.70562463,A2966800000_15,70031,2.70E-06,70,0.3,2.91196761,43.01787749,A2966800000_15,70031,2.70E-06,70,0.3,2.91196761,19.58033674,A2966800000_15,70031,2.70E-06,70,0.3,3.338522716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.7073
R2,1000.1,90.62,675.49,2.252429429,A2979019700_4,70012,2.44E-06,71.7,0.21,0,2.163070995,A2979019700_4,70012,2.44E-06,71.7,0.21,0,0.054065044,A2979019700_23,,,,,0,1.792474623,A2979019700_13,70009,2.50E-06,22.54,0.23,3.60E-13,0.633728763,A2979019700_25,70010,1.10E-06,2.35,0.34,0,3.247476476,A2979019700_25,70010,1.10E-06,2.35,0.34,0,20.26468612,A2979019700_25,70010,1.10E-06,2.35,0.34,0,1.712034333,A2979019700_25,70010,1.10E-06,2.35,0.34,0,18.74746448,A2979019700_24,70010,1.10E-06,2.35,0.34,0,2.594063497,A2979019700_24,70010,1.10E-06,2.35,0.34,0,13.06611015,A2979019700_7,70037,9.60E-07,1.2,0.3,0,3.033143534,A2979019700_7,70037,9.60E-07,1.2,0.3,0,41.32449021,A2966800800_70,40007,1.03E-06,2.95,0.35,2.07386583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.428
R2,996.94,61.58,679.65,2.198621605,A2979019700_4,70012,2.44E-06,71.7,0.21,0,2.164010763,A2979019700_4,70012,2.44E-06,71.7,0.21,0,0.054088463,A2979019700_23,,,,,0,1.793249128,A2979019700_23,,,,,0,0.634475832,A2979019700_25,70010,1.10E-06,2.35,0.34,0,4.242115541,A2979019700_25,70010,1.10E-06,2.35,0.34,0,9.451505417,A2979019700_23,,,,,0,0.854236426,A2979019700_23,,,,,0,9.076335964,A2979019700_25,70010,1.10E-06,2.35,0.34,0,1.70847285,A2979019700_25,70010,1.10E-06,2.35,0.34,0,43.28428282,A2979019700_24,70010,1.10E-06,2.35,0.34,0,3.673083676,A2979019700_24,70010,1.10E-06,2.35,0.34,0,34.70651048,A2966800800_70,40007,1.03E-06,2.95,0.35,2.739408991,82.3265412,A2239010401_28,70020,0,70020,0,2.91401502,11.53941442,A2239010401_28,70020,0,70020,0,1.7781579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.7524
R2,993.42,81.51,684.41,2.175357052,A2979019700_4,70012,2.44E-06,71.7,0.21,0,2.16501464,A2979019700_4,70012,2.44E-06,71.7,0.21,0,0.054113479,A2979019700_23,,,,,0,1.794076465,A2979019700_13,70009,2.50E-06,22.54,0.23,1.02E-12,0.635370218,A2979019700_25,70010,1.10E-06,2.35,0.34,0,3.249276937,A2979019700_25,70010,1.10E-06,2.35,0.34,0,20.5452449,A2979019700_25,70010,1.10E-06,2.35,0.34,0,1.704483041,A2979019700_25,70010,1.10E-06,2.35,0.34,0,26.71559392,A2979019700_24,70010,1.10E-06,2.35,0.34,0,3.04779165,A2979019700_24,70010,1.10E-06,2.35,0.34,0,10.92345548,A2979019700_7,70037,9.60E-07,1.2,0.3,0,3.618898825,A2979019700_7,70037,9.60E-07,1.2,0.3,0,39.47383406,A2966800800_70,40007,1.03E-06,2.95,0.35,2.341720667,71.63194946,A2239010401_28,70020,0,70020,0,5.431987116,12.15955244,A2239010401_28,70020,0,70020,0,2.274003413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.163
R2,1005.02,133.49,669.09,2.313023139,A2979019700_4,70012,2.44E-06,71.7,0.21,0,2.161556982,A2979019700_4,70012,2.44E-06,71.7,0.21,0,0.054027315,A2979019700_23,,,,,0,1.791226853,A2979019700_23,,,,,1.61E-13,0.632688678,A2979019700_25,70010,1.10E-06,2.35,0.34,0,3.245835312,A2979019700_25,70010,1.10E-06,2.35,0.34,0,38.39830202,A2979019700_24,70010,1.10E-06,2.35,0.34,0,2.679507524,A2979019700_24,70010,1.10E-06,2.35,0.34,0,0.227828423,A2979019700_7,70037,9.60E-07,1.2,0.3,0,7.887190572,A2979019700_7,70037,9.60E-07,1.2,0.3,0,26.93975352,A2979019700_23,,,,,0,2.340269573,A2966800800_70,40007,1.03E-06,2.95,0.35,2.130543298,1.243592589,A2979019700_23,,,,,0,56.13591217,A2966800000_15,70031,2.70E-06,70,0.3,36.47850566,44.44791496,A2966800000_15,70031,2.70E-06,70,0.3,4.830492949,8.245298039,A2966800000_15,70031,2.70E-06,70,0.3,2.344469703,23.01606108,A2966800000_15,70031,2.70E-06,70,0.3,3.410265327,12.37446838,A2966800000_15,70031,2.70E-06,70,0.3,0.15326257,0,A2966800000_15,70031,2.70E-06,70,0.3,2.983602266,0,A2966800000_15,70031,2.70E-06,70,0.3,2.32070052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.4584
