x,y,z,Thickness_r1_1,r1P2_1,r1P3_1,Distance_r1_1,Thickness_r1_2,r1P2_2,r1P3_2,Distance_r1_2,Thickness_r1_3,r1P2_3,r1P3_3,Distance_r1_3,Thickness_r1_4,r1P2_4,r1P3_4,Distance_r1_4,Thickness_r1_5,r1P2_5,r1P3_5,Distance_r1_5,Thickness_r1_6,r1P2_6,r1P3_6,Distance_r1_6,Thickness_r1_7,r1P2_7,r1P3_7,Distance_r1_7,Thickness_r1_8,r1P2_8,r1P3_8,Distance_r1_8,Thickness_r1_9,r1P2_9,r1P3_9,Distance_r1_9,Thickness_r1_10,r1P2_10,r1P3_10,Distance_r1_10,Thickness_r2_1,r2P2_1,r2P3_1,Distance_r2_1,Thickness_r2_2,r2P2_2,r2P3_2,Distance_r2_2,Thickness_r2_3,r2P2_3,r2P3_3,Distance_r2_3,Thickness_r2_4,r2P2_4,r2P3_4,Distance_r2_4,Thickness_r2_5,r2P2_5,r2P3_5,Distance_r2_5,Thickness_r2_6,r2P2_6,r2P3_6,Distance_r2_6,Thickness_r2_7,r2P2_7,r2P3_7,Distance_r2_7,Thickness_r2_8,r2P2_8,r2P3_8,Distance_r2_8,Thickness_r2_9,r2P2_9,r2P3_9,Distance_r2_9,Thickness_r2_10,r2P2_10,r2P3_10,Distance_r2_10,A3MS
939.65,237.5,608.55,1.095625131,69,0.22,0.310670169,0.8595208,69,0.22,5.870954848,1.864026132,69,0.22,27.75390794,2.796031517,69,0.22,18.92957932,8.437048074,0.006304,0.07,0.732531042,9.782894177,0.006304,0.07,62.64021668,6.269276127,11.442,0.35,4.72E-13,2.757309074,70,0.3,0,0,0,0,0,0,0,0,0,1.84254316,69,0.22,0.522462636,1.445479959,69,0.22,9.873290614,3.134771385,69,0.22,32.52940547,2.896537053,69,0.22,35.44940776,2.149662807,2.95,0.35,13.28126074,9.095519549,2.2,0.32,16.73509953,0.701011462,0.006304,0.07,2.304428448,9.433546927,0.006304,0.07,113.7372899,2.949358591,2.95,0.35,5.326909276,4.596470662,2.45,0.33,5.547948744,39.2697
940.02,-5.12,605.12,1.083964338,69,0.22,0.304645344,0.84285212,69,0.22,5.7591666,1.888083104,69,0.22,9.027005481,1.62477517,69,0.22,16.50162282,2.7418081,69,0.22,30.46473256,2.538711203,2.95,0.35,0.00994012,10.15484481,0.006304,0.07,34.61189353,2.65,70,0.3,0,0,0,0,0,0,0,0,0,1.872157853,69,0.22,0.526165072,1.455723366,69,0.22,9.946822582,3.156985799,69,0.22,15.69495989,2.806213716,69,0.22,25.03934523,3.648559108,69,0.22,19.7391173,2.094309015,2.95,0.35,9.462179999,9.136770832,2.2,0.32,6.732607358,3.711762301,2.55,0.36,0,0,0,0,0,0,0,0,0,39.2896
941.72,-85.64,589.14,1.089717405,69,0.22,0.300540384,0.831495064,69,0.22,5.68218985,2.404303433,69,0.22,8.363083759,1.60288205,69,0.22,16.27927082,2.70486346,69,0.22,32.56854327,10.01801281,0.006304,0.07,33.84368519,2.65,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97306246,69,0.22,0.544163971,1.50552032,69,0.22,10.28820309,3.712507156,69,0.22,15.78319777,2.902207845,69,0.22,11.80172816,2.902790858,69,0.22,16.51841562,2.790909689,2.2,0.32,21.1393369,1.446008531,3.35,0.316,0,0.600318474,3.35,0.316,0,3.575817383,3.35,0.316,2.129616943,2.742387178,2.55,0.36,0,39.5015
941.25,-57.67,593.55,1.085892276,69,0.22,0.301273186,0.833522482,69,0.22,5.695822925,1.807645233,69,0.22,8.986217571,1.606790326,69,0.22,16.31896426,2.711458676,69,0.22,30.12751455,2.510609885,2.95,0.35,0.009830092,10.04243954,0.006304,0.07,33.98082191,2.65,70,0.3,0,0,0,0,0,0,0,0,0,1.942989916,69,0.22,0.539068908,1.491423978,69,0.22,10.19147964,4.303650515,69,0.22,15.00990806,2.875034173,69,0.22,14.76091236,2.895692951,69,0.22,14.68331458,3.545718452,2.2,0.32,0.931084004,2.916660728,2.2,0.32,17.42337336,1.348087726,3.35,0.316,3.60E-13,0.578088704,3.35,0.316,0,3.610394445,3.35,0.316,7.15E-09,39.5785
938.58,-110.97,618.68,1.090674458,69,0.22,0.310813139,0.859916351,69,0.22,5.876738244,1.864883944,69,0.22,27.76359872,2.797318251,69,0.22,31.08151604,2.590109491,2.95,0.35,0.010141366,10.36043796,0.006304,0.07,36.29143045,2.654778616,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.796109677,69,0.22,0.511843367,1.416099981,69,0.22,9.677688808,3.868864133,69,0.22,44.92302098,4.6065903,69,0.22,25.42503236,15.73156897,2.95,0.35,0.001014577,18.41830031,2.95,0.35,8.028199472,0.218489631,0.006304,0.07,52.83901306,9.030218928,11.442,0.35,19.26187405,4.381872984,46020,0,8.719623521,3.459992316,11.442,0.35,2.624408777,39.6784
939.45,-19.1,610.51,1.088502125,69,0.22,0.306918133,0.849140169,69,0.22,5.802271913,2.445405499,69,0.22,8.55097509,1.636896711,69,0.22,16.62473223,2.659957156,69,0.22,0.102306044,4.50E-10,69,0.22,30.69201294,2.557651111,2.95,0.35,0.010014278,10.23060444,0.006304,0.07,35.0372312,2.65,70,0.3,0,0,0,0,0,1.845530539,69,0.22,0.520372699,1.4396978,69,0.22,9.837560813,3.122231875,69,0.22,15.52193969,2.775321059,69,0.22,25.97211184,2.869553548,69,0.22,26.47292002,2.190083193,2.95,0.35,21.14297504,3.459598708,2.2,0.32,5.533463563,4.221018425,2.95,0.35,0,0,0,0,0,0,0,0,0,40.1017
939.6,128.66,609.09,1.089911955,69,0.22,0.307099792,0.849642759,69,0.22,5.804425649,1.842604148,69,0.22,27.43400314,2.76389813,69,0.22,30.71017894,2.559164935,2.95,0.35,0.010020205,10.23665974,0.006304,0.07,35.99436906,2.660627561,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.852197288,69,0.22,0.521885644,1.443883615,69,0.22,9.863986528,3.131309465,69,0.22,43.39613182,6.672647021,69,0.22,40.8265838,9.049986639,2.2,0.32,6.742678662,10.86721063,2.95,0.35,52.94231006,2.948413737,11.442,0.35,26.19555981,3.443015207,11.442,0.35,3.240218517,9.877382907,11.442,0.35,4.859633018,2.378997423,46020,0,0,40.1422
943.03,-61.26,576.83,1.104325009,69,0.22,0.300132805,0.830367427,69,0.22,5.674236297,1.800803712,69,0.22,8.952228849,1.600708292,69,0.22,16.2571936,2.701195245,69,0.22,30.01347567,2.501106708,2.95,0.35,0.009792883,10.00442683,0.006304,0.07,33.76740876,2.65,70,0.3,0,0,0,0,0,0,0,0,0,2.056574645,69,0.22,0.558934654,1.546385877,69,0.22,10.56699496,3.690411085,69,0.22,18.44872531,7.112029558,69,0.22,2.160874074,2.645498412,69,0.22,37.74453111,1.371135842,3.35,0.316,0,0.569549271,3.35,0.316,0,0.336621366,3.35,0.316,5.302072693,1.987823131,2.2,0.36,12.30780432,2.132997152,12,0.07,234.3423927,40.2681
936.29,-125.57,640.18,1.11579304,69,0.22,0.327328226,0.905608093,69,0.22,6.189213414,1.96397357,69,0.22,29.23860739,2.945954036,69,0.22,32.73303552,2.727735217,2.95,0.35,0.010680229,10.91094087,0.006304,0.07,39.98557257,2.658557485,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.672843602,69,0.22,0.49074417,1.357725536,69,0.22,9.279088152,2.944462246,69,0.22,11.41770505,1.934663109,69,0.22,30.48342375,4.416697527,69,0.22,53.40636855,2.790777156,2.95,0.35,2.647969091,1.612812859,11.442,0.35,9.848807848,14.11323356,0.006304,0.07,32.96265806,3.445177192,46020,0,0,1.817730138,46020,0,0,40.4532
942.16,-100.34,585.02,1.095183478,69,0.22,0.300135124,0.830373842,69,0.22,5.674637685,2.401061633,69,0.22,8.351696455,1.600720659,69,0.22,16.2573192,2.804541894,69,0.22,32.42130076,10.00450412,0.006304,0.07,33.76829962,2.64966304,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.003342098,69,0.22,0.549016069,1.518944459,69,0.22,10.38013744,3.294090495,69,0.22,3.113086964,6.675462057,69,0.22,2.672106562,1.746763188,69,0.22,2.167832825,2.928085703,69,0.22,8.807320187,2.739407195,69,0.22,41.7275063,1.41914972,3.35,0.316,0,0.589227764,3.35,0.316,1.63E-13,3.510761976,3.35,0.316,1.161297266,40.6363
940.75,208.85,598.24,1.093107319,69,0.22,0.305257426,0.844545544,69,0.22,5.76887654,1.831550118,69,0.22,27.27014659,2.74731683,69,0.22,94.4132699,1.581908073,46020,0,5.71E-13,2.794416689,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.911356229,69,0.22,0.533758828,1.476732758,69,0.22,10.08712249,3.202547916,69,0.22,4.743211023,11.17713058,69,0.22,0.141924448,0.041644157,69,0.22,0.496332817,3.374778087,69,0.22,0.350033385,0.847046459,69,0.22,0.089544765,2.402586757,69,0.22,6.76E-10,0.400824594,69,0.22,1.245470574,1.772231318,69,0.22,0.000210958,40.7921
941.26,-23.58,593.44,1.084253753,69,0.22,0.301251231,0.833461739,69,0.22,5.695118872,1.807513506,69,0.22,8.985851667,1.606673231,69,0.22,16.31777501,2.510426925,69,0.22,30.32615316,2.510426925,2.95,0.35,0.009829375,10.0417077,0.006304,0.07,33.97671423,2.65,70,0.3,0,0,0,0,0,0,0,0,0,1.940651793,69,0.22,0.539194575,1.491771658,69,0.22,10.19333821,4.313499124,69,0.22,15.00507909,2.8757044,69,0.22,14.68901489,2.895868191,69,0.22,14.72824198,3.54627527,2.2,0.32,0.82861269,2.917047957,2.2,0.32,17.42666496,1.349202918,3.35,0.316,2.27E-13,0.578632829,3.35,0.316,6.92E-13,3.61174138,3.35,0.316,0.031329777,40.8089
936.3,-136.43,640.09,1.117472002,69,0.22,0.327648502,0.906494189,69,0.22,6.195368833,1.96589521,69,0.22,29.26711651,2.948836518,69,0.22,32.7650633,2.730404182,2.95,0.35,0.010690679,10.92161673,0.006304,0.07,34.44638377,5.034625991,46020,0,0,1.510464457,70,0.3,7.02E-08,2.668740071,70,0.3,0,0,0,0,0,1.674011416,69,0.22,0.490828703,1.35795941,69,0.22,9.280835757,2.944969439,69,0.22,43.84319359,4.417458323,69,0.22,53.43163311,2.645541317,2.95,0.35,2.666198488,25.83730984,0.006304,0.07,49.21956961,3.525178371,11.442,0.35,27.43694541,2.255868738,46020,0,0.015997984,3.027580729,11.442,0.35,0,0,0,0,0,40.8874
938.48,-86.06,619.61,1.091580798,69,0.22,0.311734945,0.86246668,69,0.22,5.893952341,2.169286502,69,0.22,8.999053795,1.662586371,69,0.22,16.88564284,2.701702854,69,0.22,0.103911648,4.59E-10,69,0.22,31.17369721,2.597791205,2.95,0.35,0.010171443,10.39116482,0.006304,0.07,35.93866597,2.65,70,0.3,0,0,0,0,0,1.788951781,69,0.22,0.510890981,1.413465047,69,0.22,9.659329861,4.087075076,69,0.22,14.21636141,2.724751897,69,0.22,27.67326146,4.598018827,69,0.22,29.62707432,2.162722941,2.95,0.35,19.03078729,8.610025676,2.95,0.35,8.22020467,1.850064731,0.006304,0.07,52.1856498,2.538248699,11.442,0.35,0,0,0,0,0,40.9818
942.7,-81.84,579.92,1.098665691,69,0.22,0.300007812,0.830021614,69,0.22,5.672057255,2.40004347,69,0.22,8.34832686,1.600041664,69,0.22,16.25042316,2.700070309,69,0.22,30.00097631,2.500065101,2.95,0.35,0.009788805,10.0002604,0.006304,0.07,33.74401716,2.65,70,0.3,0,0,0,0,0,0,0,0,0,2.033022653,69,0.22,0.555148562,1.535911021,69,0.22,13.54857363,3.33087629,69,0.22,19.24778153,2.926934833,69,0.22,6.225590567,2.648549024,69,0.22,35.98524001,1.388625222,3.35,0.316,0,0.576701784,3.35,0.316,0,3.438068469,3.35,0.316,5.825792646,1.637873793,2.2,0.36,93.40631139,3.376877125,11.442,0.35,22.47620423,41.004
939.74,469.81,607.72,1.10699394,69,0.22,0.313080566,0.866189565,69,0.22,5.914457941,1.878488355,69,0.22,27.97129032,2.817725091,69,0.22,10.85364764,2.523711081,0.006304,0.07,10.43601885,0.064611742,2.95,0.35,91.06887188,2.674259346,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.850479743,69,0.22,0.523353583,1.447944913,69,0.22,9.886705332,3.971519366,69,0.22,13.65272865,1.971855552,69,0.22,3.559055055,2.982185521,69,0.22,0.173792376,3.960823086,69,0.22,0.174451193,2.093414332,69,0.22,0.174451194,4.188040631,69,0.22,0.000763501,4.272078795,69,0.22,31.06252132,10.35356123,2.2,0.32,10.97534985,41.0801
940.69,44.61,598.84,1.086506827,69,0.22,0.302556397,0.837072699,69,0.22,5.719231678,1.815344273,69,0.22,9.02534419,1.613634118,69,0.22,1.564164504,19.10004162,69,0.22,31.23428472,10.08521324,0.006304,0.07,34.2209643,2.65,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.914365737,69,0.22,0.533087861,1.474876416,69,0.22,10.07690674,3.202140565,69,0.22,15.89862829,2.843135258,69,0.22,18.28334712,2.88734377,69,0.22,12.79050508,3.219620748,2.2,0.32,7.144833047,4.628522005,2.2,0.32,12.22872036,1.20018142,3.35,0.316,0,0.500089896,3.35,0.316,0,3.000846709,3.35,0.316,6.049293575,41.0841
939.37,443.72,611.21,1.090541001,69,0.22,0.309351466,0.855872389,69,0.22,5.844252077,1.856114009,69,0.22,27.63788302,2.784163192,69,0.22,10.72437091,2.493650213,0.006304,0.07,0.084278563,10.22743696,0.006304,0.07,91.98251939,7.31E-11,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.831823832,69,0.22,0.519629603,1.437641902,69,0.22,9.816759003,3.117773341,69,0.22,33.74198722,11.28026896,69,0.22,25.30028855,0.810719027,2.95,0.35,2.015999,5.21460375,2.95,0.35,6.921255148,9.045220588,2.2,0.32,7.603262347,3.767454552,2.55,0.36,10.42140811,1.129636921,0.006304,0.07,1.680471956,3.703508871,2.95,0.35,2.922631106,41.2673
940.2,-151.47,603.39,1.082847313,69,0.22,0.30485127,0.843421848,69,0.22,5.764306816,1.829113229,69,0.22,27.23075673,2.743661433,69,0.22,28.86700896,2.590647845,2.95,0.35,0.110624134,10.34984341,0.006304,0.07,38.08812241,1.523591094,46020,0,8.44E-08,2.692703162,70,0.3,0,0,0,0,0,0,0,0,0,1.875670307,69,0.22,0.528052726,1.460945876,69,0.22,9.984667843,3.168311621,69,0.22,14.60499218,1.229612679,69,0.22,4.257376997,3.093695042,69,0.22,0.176060837,6.43316781,69,0.22,1.17E-09,8.572459316,69,0.22,33.38857403,8.516466752,2.2,0.32,4.9345942,0.364263932,3.35,0.316,1.61E-13,0.502866682,3.35,0.316,2.84E-14,41.4593
941.38,30.41,592.35,1.088930529,69,0.22,0.301043231,0.832886272,69,0.22,5.69072617,1.806265552,69,0.22,8.980107771,1.605563896,69,0.22,3.764199,2.712525864,69,0.22,45.16220756,10.03477436,0.006304,0.07,33.93778575,2.65,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.954894548,69,0.22,0.540445653,1.495232972,69,0.22,10.21616213,3.242668486,69,0.22,16.12156144,2.882376813,69,0.22,13.95540818,2.897612326,69,0.22,15.18297073,6.113655071,2.2,0.32,18.2895295,1.420464921,3.35,0.316,0,0.605193639,3.35,0.316,0,3.629463131,3.35,0.316,2.55E-13,1.559017547,2.55,0.36,1.19E-13,41.5742
939.52,218.62,609.82,1.097808516,69,0.22,0.310273611,0.858423658,69,0.22,5.863630341,1.861646817,69,0.22,27.71831172,2.792462503,69,0.22,94.32623922,5.282370835,11.442,0.35,6.23E-13,1.190485962,46020,0,0,0.39390566,70,0.3,7.28E-13,2.799030355,70,0.3,0,0,0,0,0,0,0,0,0,1.843775977,69,0.22,0.521106389,1.441727676,69,0.22,9.847945489,3.126633976,69,0.22,20.67152304,1.108744736,69,0.22,0.148776663,5.082606332,69,0.22,0.173702129,2.084425555,69,0.22,0.17370213,3.734595786,69,0.22,5.21E-10,4.689957498,69,0.22,5.23E-10,1.737021295,69,0.22,32.89046268,2.172903179,2.95,0.35,16.57002298,41.7606
940.31,66.03,602.35,1.079274451,69,0.22,0.303649419,0.840096727,69,0.22,5.73972245,1.821902259,69,0.22,9.058120176,1.619463569,69,0.22,3.795617742,2.732844774,69,0.22,45.557518,10.12164731,0.006304,0.07,34.42551438,2.65,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.880939464,69,0.22,0.529194567,1.464104969,69,0.22,10.00301694,3.175162603,69,0.22,15.7864031,2.822371023,69,0.22,6.980364775,1.948989078,69,0.22,11.68551928,2.881901086,69,0.22,21.40741263,2.029795628,2.95,0.35,0.252236731,0.774578779,2.2,0.32,3.396236346,8.097903879,2.2,0.32,5.151297768,1.206683975,3.35,0.316,0,41.8294
940.07,-30.74,604.63,1.08179254,69,0.22,0.304460767,0.842341454,69,0.22,5.755894758,10.44109139,69,0.22,2.06928762,1.856444381,69,0.22,14.6568501,2.638659978,69,0.22,0.101486922,4.45E-10,69,0.22,30.44627467,2.537173055,2.95,0.35,0.009934098,10.14869222,0.006304,0.07,34.57734571,2.65,70,0.3,0,0,0,0,0,1.871433754,69,0.22,0.526698174,1.457198282,69,0.22,9.957276546,4.213530011,69,0.22,14.65714017,2.809056928,69,0.22,22.11708954,2.87840869,69,0.22,22.80692872,2.085828947,2.95,0.35,8.345406279,9.169869067,2.2,0.32,7.813978257,3.666622594,2.55,0.36,0,0,0,0,0,0,0,0,0,41.8391
939.26,390.15,612.24,1.090542587,69,0.22,0.309859696,0.857278492,69,0.22,5.854323651,1.859163353,69,0.22,27.68281893,2.788737263,69,0.22,10.74198998,2.497746888,0.006304,0.07,0.084417136,10.24423939,0.006304,0.07,92.13363647,7.03E-11,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82499094,69,0.22,0.518541086,1.434630338,69,0.22,9.796982204,3.111242299,69,0.22,45.34673701,2.866988545,69,0.22,20.75598473,8.141878445,2.95,0.35,14.96422874,9.267699482,2.2,0.32,7.137391768,2.533649505,2.95,0.35,5.7751235,11.62521678,0.006304,0.07,18.27874864,2.500940885,2.45,0.33,106.0686874,2.854207878,2.3,0.4,2.85893401,41.8882
940.5,95.48,600.57,1.080148178,69,0.22,0.30307141,0.838497567,69,0.22,5.728539687,1.818434275,69,0.22,27.0738834,2.727642687,69,0.22,32.84282191,4.051471773,2.95,0.35,3.515424702,2.535483845,0.006304,0.07,34.31735293,2.65,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.893061263,69,0.22,0.531161147,1.46954584,69,0.22,10.0397385,3.193628973,69,0.22,0.459684843,2.129355856,69,0.22,29.74239932,8.128861586,69,0.22,14.38860733,1.425184855,2.2,0.32,9.707814385,5.943196741,2.2,0.32,9.654358438,1.205558034,3.35,0.316,0,0.502444628,3.35,0.316,0,3.01560969,3.35,0.316,2.42269319,41.9109
939.2,203.85,612.78,1.09166443,69,0.22,0.311129051,0.860790374,69,0.22,5.879936586,1.866779394,69,0.22,27.79459259,2.800161458,69,0.22,95.19626922,1.579851039,46020,0,3.97E-12,2.794188203,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.817418465,69,0.22,0.517972067,1.433056053,69,0.22,9.788946801,3.107828217,69,0.22,21.75555629,0.369724042,69,0.22,8.71E-10,0.800961943,69,0.22,0.171830495,3.750875516,69,0.22,0.172657355,2.07188827,69,0.22,0.172657356,0.577200321,69,0.22,0.002654921,1.79795175,69,0.22,43.98499047,2.092964895,2.95,0.35,4.837100576,42.1429
943.76,-70.18,570.02,1.121519985,69,0.22,0.30094494,0.832614333,69,0.22,5.689642461,1.805676861,69,0.22,8.976400373,1.605039677,69,0.22,16.30118423,2.708504457,69,0.22,30.09468966,2.507874497,2.95,0.35,0.009819382,10.03149799,0.006304,0.07,28.91939223,5,70,0.3,0,2.65,70,0.3,0,0,0,0,0,2.114778174,69,0.22,0.567472536,1.57000735,69,0.22,10.72850242,3.404828202,69,0.22,11.07157522,7.615862524,69,0.22,1.931145865,2.599454859,69,0.22,35.2541795,5.037980357,2.2,0.36,19.13838122,2.26803652,3.5,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,42.1598
938.81,102.74,616.44,1.082016222,69,0.22,0.309936694,0.85749152,69,0.22,5.858297361,1.859625337,69,0.22,27.68717899,2.789430247,69,0.22,30.99387098,2.582805784,2.95,0.35,0.010112769,5.957431121,2.95,0.35,1.767488235,2.606303779,0.006304,0.07,35.62422191,2.649305538,70,0.3,0,0,0,0,0,0,0,0,0,1.794948222,69,0.22,0.51415155,1.422485956,69,0.22,9.718228754,3.084905318,69,0.22,45.93011135,4.425747443,69,0.22,55.7571034,3.841737631,2.95,0.35,58.81192048,2.536230008,11.442,0.35,38.01462115,4.029169017,11.442,0.35,3.624415489,1.739558118,46020,0,9.143824575,1.389814944,11.442,0.35,0,0,0,0,0,42.1624
939.71,415.5,608.03,1.092089216,69,0.22,0.308119217,0.852463167,69,0.22,5.821205532,1.924097803,69,0.22,27.45218189,2.773072953,69,0.22,10.68165182,2.48371757,0.006304,0.07,0.083942475,10.18669809,0.006304,0.07,91.48640446,2.65,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.853780609,69,0.22,0.52302085,1.447024351,69,0.22,9.881219874,3.138120637,69,0.22,42.74784995,2.87326152,69,0.22,23.91029292,2.129816213,2.95,0.35,5.813234021,7.752013445,2.2,0.32,4.989929505,1.207819174,3.35,0.316,1.27E-13,0.50325799,3.35,0.316,2.78E-13,3.019547958,3.35,0.316,3.720017245,2.814979217,2.55,0.36,10.702839,42.194
939.45,29.67,610.48,1.085246592,69,0.22,0.306904739,0.849103111,69,0.22,5.80159797,1.841433845,69,0.22,9.154887562,1.636825274,69,0.22,3.93334809,3.121230728,69,0.22,45.58979734,10.23015796,0.006304,0.07,35.03472453,2.65,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.840202615,69,0.22,0.520404217,1.439785,69,0.22,9.837443274,3.122420983,69,0.22,15.52359322,2.775489156,69,0.22,6.669597024,5.292527053,69,0.22,5.776482653,3.754560456,69,0.22,4.462281375,2.869597684,69,0.22,49.69192226,3.587700767,2.2,0.32,5.563129493,4.272023345,2.95,0.35,0,0,0,0,0,42.4565
939.79,177.56,607.24,1.088393926,69,0.22,0.307950036,0.851995101,69,0.22,5.820065513,1.847705542,69,0.22,27.5103881,2.771550328,69,0.22,81.28403973,5.180937872,46020,0,0,1.554720455,70,0.3,6.53E-11,2.749235909,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85152435,69,0.22,0.523870059,1.449373831,69,0.22,9.900761376,3.143215849,69,0.22,28.93541616,3.184330074,69,0.22,1.387617572,9.648799118,69,0.22,26.23345796,2.128068115,2.95,0.35,12.05443089,9.063627405,2.2,0.32,3.68338109,1.576235564,2.55,0.36,1.14E-13,1.962874784,2.55,0.36,13.9508984,3.901708221,2.95,0.35,0.143068404,42.5519
940.68,138.51,598.91,1.088034562,69,0.22,0.303722778,0.840299685,69,0.22,5.74047783,1.8223424,69,0.22,27.13244508,2.733505,69,0.22,30.37247529,2.531023148,2.95,0.35,0.009910018,10.12409259,0.006304,0.07,34.54096302,1.510212969,46020,0,3.33E-08,2.668624735,70,0.3,0,0,0,0,0,0,0,0,0,1.909414227,69,0.22,0.533009348,1.474659197,69,0.22,10.07401664,3.198051079,69,0.22,37.07631551,2.887234067,69,0.22,12.75706237,3.221733765,2.2,0.32,7.003783523,4.287947517,2.2,0.32,12.96176005,1.200231398,3.35,0.316,0,0.500116585,3.35,0.316,0,3.001198642,3.35,0.316,1.801324973,2.785524844,2.55,0.36,24.79587601,42.5528
937.25,-80.44,631.1,1.095086202,69,0.22,0.31949705,0.883941837,69,0.22,6.040701264,1.91477527,69,0.22,0.002211623,2.127768707,69,0.22,7.401681648,1.703984264,69,0.22,17.30609018,2.768974429,69,0.22,0.106499016,4.74E-10,69,0.22,31.94991275,2.662475412,2.95,0.35,0.010424709,10.64990165,0.006304,0.07,37.39128619,2.65,70,0.3,0,1.711798328,69,0.22,0.499425994,1.381745251,69,0.22,9.442556012,2.996552753,69,0.22,14.89614066,2.663605302,69,0.22,27.05224136,4.494833949,69,0.22,30.78113684,2.51617533,2.95,0.35,29.47678012,20.78835944,0.006304,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,42.6157
943.28,-101.34,574.51,1.111163245,69,0.22,0.300324996,0.830899157,69,0.22,5.678200162,2.402581264,69,0.22,8.357006713,1.601733314,69,0.22,16.26760397,2.702924968,69,0.22,30.03269494,2.502708304,2.95,0.35,0.009799154,10.01083322,0.006304,0.07,30.36307609,3.445320466,70,0.3,2.55E-09,2.649407932,70,0.3,0,0,0,0,0,2.078635484,69,0.22,0.561813214,1.554349893,69,0.22,12.91424597,2.454955258,69,0.22,14.77251896,7.276999894,69,0.22,2.061111865,2.641007599,69,0.22,37.27890252,1.999471009,2.2,0.36,19.15551237,2.321356516,12,0.07,43.46785093,2.655459184,11.442,0.35,2.950347755,7.728832515,11.442,0.35,8.161491648,3.345679941,11.442,0.35,37.917706,42.6795
938.82,454.18,616.37,1.094592865,69,0.22,0.312754348,0.86528703,69,0.22,5.908465427,1.876531072,69,0.22,27.94197523,2.814789135,69,0.22,10.84234007,2.521079986,0.006304,0.07,0.085206126,10.33993882,0.006304,0.07,92.74403013,2.663606919,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.799707322,69,0.22,0.514224337,1.422687333,69,0.22,9.714525566,4.11374138,69,0.22,19.93480442,1.749477516,69,0.22,0.17055142,3.775047179,69,0.22,0.171408111,2.056897349,69,0.22,0.171408112,0.848515449,69,0.22,0.003757774,3.114636645,69,0.22,4.358993962,2.509024045,69,0.22,28.50353014,4.285201845,2.95,0.35,11.79494003,42.7078
941.21,-41.39,593.98,1.091398052,69,0.22,0.301360852,0.833765024,69,0.22,5.697343919,2.410866814,69,0.22,8.386273238,1.607257877,69,0.22,16.32371282,2.712247669,69,0.22,30.13628119,2.511340434,2.95,0.35,0.009832952,10.04536174,0.006304,0.07,33.99722898,2.65,70,0.3,0,0,0,0,0,0,0,0,0,1.950495994,69,0.22,0.538578142,1.490066192,69,0.22,10.1819578,3.231463526,69,0.22,16.06475563,2.872416755,69,0.22,15.04276369,2.895008513,69,0.22,14.50812365,3.543543385,2.2,0.32,1.380172945,2.949926199,2.2,0.32,17.0580284,1.318896034,3.35,0.316,2.27E-13,0.563586133,3.35,0.316,0,3.573349484,3.35,0.316,0.000994418,42.71
939.59,80.98,609.18,1.08658375,69,0.22,0.306316702,0.847476208,69,0.22,5.79003575,2.450512303,69,0.22,8.525186077,1.633689074,69,0.22,16.59215467,2.756850314,69,0.22,30.63186936,2.55592909,2.95,0.35,0.006704742,10.21055672,0.006304,0.07,34.92468591,2.65,70,0.3,0,0,0,0,0,0,0,0,0,1.850920652,69,0.22,0.521789424,1.443617406,69,0.22,9.862867631,3.130732149,69,0.22,15.56567468,2.782876926,69,0.22,16.40312757,3.044624112,69,0.22,34.12989639,4.017917651,2.95,0.35,1.47919847,6.68297689,2.95,0.35,7.795489456,7.879098196,2.2,0.32,6.474147088,3.73068145,2.95,0.35,0,0,0,0,0,42.7164
