x,y,z,Thickness_r1_1,r1P2_1,r1P3_1,Distance_r1_1,Thickness_r1_2,r1P2_2,r1P3_2,Distance_r1_2,Thickness_r1_3,r1P2_3,r1P3_3,Distance_r1_3,Thickness_r1_4,r1P2_4,r1P3_4,Distance_r1_4,Thickness_r1_5,r1P2_5,r1P3_5,Distance_r1_5,Thickness_r1_6,r1P2_6,r1P3_6,Distance_r1_6,Thickness_r1_7,r1P2_7,r1P3_7,Distance_r1_7,Thickness_r1_8,r1P2_8,r1P3_8,Distance_r1_8,Thickness_r1_9,r1P2_9,r1P3_9,Distance_r1_9,Thickness_r1_10,r1P2_10,r1P3_10,Distance_r1_10,Thickness_r2_1,r2P2_1,r2P3_1,Distance_r2_1,Thickness_r2_2,r2P2_2,r2P3_2,Distance_r2_2,Thickness_r2_3,r2P2_3,r2P3_3,Distance_r2_3,Thickness_r2_4,r2P2_4,r2P3_4,Distance_r2_4,Thickness_r2_5,r2P2_5,r2P3_5,Distance_r2_5,Thickness_r2_6,r2P2_6,r2P3_6,Distance_r2_6,Thickness_r2_7,r2P2_7,r2P3_7,Distance_r2_7,Thickness_r2_8,r2P2_8,r2P3_8,Distance_r2_8,Thickness_r2_9,r2P2_9,r2P3_9,Distance_r2_9,Thickness_r2_10,r2P2_10,r2P3_10,Distance_r2_10,A3MS
954.55,357.22,742.17,1.541778997,71.7,0.21,0,2.001842244,71.7,0.21,0,0.050045942,,,0,1.801650092,,,0,3.603086933,2.35,0.34,0,3.002900432,2.35,0.34,0,10.05893091,2.35,0.34,0,2.502188001,2.35,0.34,0,57.54434474,2.95,0.35,2.001521635,58.38730835,70,0.3,3,1.674234251,71.7,0.21,0,2.172960971,71.7,0.21,0,0.054311504,,,0,1.26012808,2.35,0.34,0,0.694681487,,,0,3.906980722,2.35,0.34,0,4.14E-13,2.35,0.34,0,3.254000967,2.35,0.34,0,15.08011716,2.35,0.34,0,0.105284187,2.35,0.34,0,45.6773
956.58,383.69,738.87,1.567827613,71.7,0.21,0,2.000162026,71.7,0.21,0,0.050004043,,,0,1.09981291,2.35,0.34,0,0.70033232,,,0,3.600011246,2.35,0.34,0,3.41E-13,2.35,0.34,0,7.032774602,2.35,0.34,0,6.019435651,2.35,0.34,0,2.505467002,2.35,0.34,0,1.703777379,71.7,0.21,0,2.172726076,71.7,0.21,0,0.05430565,,,0,1.194217486,2.35,0.34,0,0.760381961,,,0,3.906455382,2.35,0.34,0,6.46E-13,2.35,0.34,0,3.253766174,2.35,0.34,0,11.91497349,,,0,0.831903014,,,0,54.3149
955.4,414.16,740.8,1.560907854,71.7,0.21,0,2.000921542,71.7,0.21,0,0.050022983,,,0,1.800825483,,,0,3.601414013,2.35,0.34,0,7.052943303,2.35,0.34,0,6.003105238,2.35,0.34,0,2.501094614,2.35,0.34,0,62.64734345,2.95,0.35,11.87994336,43.3576663,70,0.3,3,1.695716257,71.7,0.21,0,2.172862277,71.7,0.21,0,0.054309045,,,0,1.194354493,2.35,0.34,0,0.76036679,22.54,0.23,6.12E-13,3.906761116,2.35,0.34,0,3.41E-13,2.35,0.34,0,3.25390123,2.35,0.34,0,12.19180858,,,0,0.831268485,,,0,50.7128
958.57,446.28,735.69,1.605287485,71.7,0.21,0,2.00027163,71.7,0.21,0,0.050006776,,,0,1.099779651,2.35,0.34,0,0.700463729,,,0,3.600116142,2.35,0.34,0,5.12E-13,2.35,0.34,0,3.000766599,2.35,0.34,0,10.05236006,2.35,0.34,0,2.50030974,2.35,0.34,0,1.74418886,71.7,0.21,0,2.172468391,71.7,0.21,0,0.054299229,,,4.82E-13,1.193968463,2.35,0.34,0,0.760400478,,,0,3.905889209,2.35,0.34,0,7.03E-13,2.35,0.34,0,7.640767612,2.35,0.34,0,17.28332886,2.35,0.34,0,1.665930931,2.35,0.34,0,53.273
958.21,473.41,736.27,1.602246019,71.7,0.21,0,2.000198957,71.7,0.21,0,0.050004964,,,0,1.099757537,2.35,0.34,0,0.700420757,,,9.44E-13,3.600004259,2.35,0.34,0,8.22E-13,2.35,0.34,0,3.000642375,2.35,0.34,0,10.05096433,2.35,0.34,0,2.500236427,2.35,0.34,0,1.740984905,71.7,0.21,0,2.172515226,71.7,0.21,0,0.054300396,22.54,0.23,5.57E-13,1.194013929,2.35,0.34,0,0.760396907,,,4.10E-13,3.905992169,2.35,0.34,0,1.16E-12,2.35,0.34,0,7.640931093,2.35,0.34,0,30.77624567,2.35,0.34,0,2.691620855,2.35,0.34,0,52.1426
953.91,468.78,743.24,1.545319216,71.7,0.21,0,2.002905118,71.7,0.21,0,1.46E-07,,,0,1.852674325,,,0,3.079003384,2.35,0.34,0,3.530437936,2.35,0.34,0,10.06408362,2.35,0.34,0,2.503450128,2.35,0.34,0,57.57138407,2.95,0.35,2.002398831,58.53405746,70,0.3,3.005941322,1.677234571,71.7,0.21,0,2.173025292,71.7,0.21,0,0.054313107,,,0,1.954867105,,,0,2.514551575,2.35,0.34,0,1.392576454,2.35,0.34,0,8.68E-13,2.35,0.34,0,3.254061686,2.35,0.34,0,10.88498011,2.35,0.34,0,2.87931344,2.35,0.34,0,55.5504
957.53,494.68,737.36,1.592279562,71.7,0.21,0,2.000399367,71.7,0.21,0,0.050009962,,,0,1.099901453,2.35,0.34,0,0.70045634,22.54,0.23,3.98E-13,3.600395597,2.35,0.34,0,1.01E-12,2.35,0.34,0,3.000902376,2.35,0.34,0,10.05193595,2.35,0.34,0,2.500474449,2.35,0.34,0,1.730049933,71.7,0.21,0,2.172603394,71.7,0.21,0,0.054302593,,,2.05E-13,1.194099352,2.35,0.34,0,0.760390353,22.54,0.23,1.17E-12,3.906186003,2.35,0.34,0,1.28E-12,2.35,0.34,0,3.253638515,2.35,0.34,0,12.06135302,2.35,0.34,0,24.66590898,2.35,0.34,0,53.7168
959.03,533.19,734.97,1.626778478,71.7,0.21,0,2.009426845,71.7,0.21,0,0.100470105,2.35,0.34,0,0.40187924,2.35,0.34,0,1.97E-13,2.35,0.34,0,6.228888831,2.35,0.34,0,0.100462294,2.35,0.34,0,2.511520061,2.35,0.34,0,0.099727682,2.35,0.34,0,5.624830532,2.35,0.34,0,1.759399712,71.7,0.21,0,2.172403603,71.7,0.21,0,0.108594621,2.35,0.34,0,0.434354228,2.35,0.34,0,3.60E-13,2.35,0.34,0,3.176261916,2.35,0.34,0,3.659748246,2.35,0.34,0,5.45790169,2.35,0.34,0,0.104149926,2.35,0.34,0,3.124497869,2.35,0.34,0,70.7986
957.62,545.9,733.72,1.976860412,22.54,0.23,9.31E-13,3.524949362,22.54,0.23,0.604254943,0,,,2.416956401,0,,,0.10070431,0,,,2.51755072,0,,,8.629548124,0,,,2.058206737,0,,,5.153179023,0,,,57.3073183,0,,,21.10032611,2.134105154,22.54,0.23,2.54E-13,3.803170855,22.54,0.23,0.651672598,0,,,5.074611839,0,,,1.069377559,0,,,2.084150379,0,,,7.169868587,0,,,2.706090332,0,,,4.414818611,0,,,3.188196312,0,,,50.90727655,59.0252
949.6,551.63,747.93,0.236125047,22.54,0.23,1.722301662,0,22.54,0.23,2.621826782,0.756521105,2.35,0.34,0,3.602100283,2.35,0.34,0,0.830160279,2.35,0.34,0,4.471118697,2.35,0.34,0,9.257678407,,,0,13.78833755,,,0,83.26984621,70,0.3,55.11623773,1.28E-12,70,0.3,3.489063449,0.25694644,22.54,0.23,2.134713239,0,22.54,0.23,4.065672219,0.543510273,2.35,0.34,0,2.716637361,2.35,0.34,0,12.86130597,2.35,0.34,0,2.073458439,2.35,0.34,0,0.43298737,,,0,9.987073021,,,0,36.75555753,2.35,0.34,0,1.722889353,2.35,0.34,0,66.9485
970.53,546.97,713.79,2.215321031,22.54,0.23,2.27E-13,3.643309725,22.54,0.23,6.770321306,0,,,0.335773098,0,,,5.759152919,0,,,4.906981083,0,,,52.62404715,0,,,28.97157637,0,,,6.070074977,3.686439215,70,0.3,3.850809739,0,,,6.280303353,2.310638763,22.54,0.23,2.78E-13,3.79880564,22.54,0.23,0.650929225,0,,,2.602862644,0,,,1.058383201,0,,,2.101572511,0,,,0.525393128,0,,,13.01027131,0,,,22.8163729,0,,,4.74569934,0,,,30.97877596,57.6755
962.86,557.72,725.48,2.075502546,22.54,0.23,7.45E-13,3.571032435,22.54,0.23,0.51009554,0,,,2.550285089,0,,,12.03308535,0,,,2.126231902,0,,,0.422267458,0,,,61.95554784,0,,,96.6995244,3.552330378,70,0.3,,,,,,2.212112425,22.54,0.23,7.37E-13,3.804229672,22.54,0.23,0.543216889,0,,,2.715176733,0,,,12.79563905,0,,,2.154614964,0,,,0.552190892,0,,,65.5322378,0,,,71.05995319,4.407501687,3.1,0.32,137.0353357,6.270446881,3.1,0.32,209.7932789,61.4243
971.1,524.94,716.28,1.822148253,71.7,0.21,0,2.053140478,2.35,0.34,0,0.003474864,71.7,0.21,0,0.510620599,2.35,0.34,0,0,,,0,2.570079715,2.35,0.34,0,15.71901066,2.35,0.34,0,2.657299683,2.35,0.34,0,54.03163879,2.35,0.34,0,2.023577924,2.35,0.34,0,1.923497772,71.7,0.21,0,2.167000683,2.35,0.34,0,0.003388531,71.7,0.21,0,0.539082557,2.35,0.34,0,0,,,0,2.711162437,2.35,0.34,0,18.87420487,2.35,0.34,0,2.06511553,2.35,0.34,0,20.31883744,2.35,0.34,0,6.622211464,2.35,0.34,0,42.8057
964.41,525.82,726.5,1.71083786,71.7,0.21,0,2.020941652,2.35,0.34,0,0.004589758,71.7,0.21,0,0.501765723,2.35,0.34,0,0.004596879,2.35,0.34,0,5.164439977,2.35,0.34,0,0.10125524,2.35,0.34,0,5.062360769,2.35,0.34,0,0.705580749,2.35,0.34,0,1.115763145,2.35,0.34,0,1.834859464,71.7,0.21,0,2.166888362,2.35,0.34,0,0.004707827,71.7,0.21,0,0.538061611,2.35,0.34,0,0.004686168,2.35,0.34,0,5.532609115,2.35,0.34,0,0.108420811,2.35,0.34,0,3.789171145,2.35,0.34,0,10.9234904,2.35,0.34,0,2.05021898,2.35,0.34,0,45.4296
966.89,494.74,722.65,1.72711287,71.7,0.21,0,2.021811903,71.7,0.21,0,0.050543882,,,2.27E-13,1.819533952,,,0,0.454850602,2.35,0.34,0,5.883654776,2.35,0.34,0,12.85490064,2.35,0.34,0,16.19678837,2.35,0.34,0,43.43360323,2.95,0.35,22.32231722,42.49493228,70,0.3,3.214190686,1.855382232,71.7,0.21,0,2.171177912,71.7,0.21,0,0.054267069,,,5.21E-13,1.953214575,22.54,0.23,4.69E-13,0.488137474,2.35,0.34,0,5.988809564,2.35,0.34,0,14.08681948,2.35,0.34,0,23.22408063,2.35,0.34,0,38.73832318,2.95,0.35,2.138201052,61.20618766,3.1,0.32,3.674965815,45.9692
966.82,469.85,722.77,1.729488427,71.7,0.21,0,2.017598281,71.7,0.21,0,0.050438819,22.54,0.23,9.65E-13,1.815760635,,,0,0.453910305,2.35,0.34,0,9.231290697,2.35,0.34,0,67.57307372,2.95,0.35,2.014491404,59.06397891,70,0.3,7.89E-06,3.012416113,70,0.3,,,,,,1.861842552,71.7,0.21,0,2.17118793,71.7,0.21,0,0.054267319,22.54,0.23,4.14E-13,1.953223536,,,1.97E-13,8.25048298,2.35,0.34,0,3.265746473,2.35,0.34,0,30.78355473,2.35,0.34,0,2.690174553,2.35,0.34,0,37.53654506,2.95,0.35,2.138209107,62.92356518,3.1,0.32,3.61439966,43.7063
964.79,436.44,725.9,1.698070866,71.7,0.21,0,2.0113839,71.7,0.21,0,0.050283865,,,5.68E-14,1.810195431,,,5.68E-14,0.452538137,2.35,0.34,0,7.664636211,2.35,0.34,0,31.24139972,2.35,0.34,0,2.512791153,2.35,0.34,0,50.24073621,2.95,0.35,2.009068336,43.56671915,70,0.3,3,1.833985303,71.7,0.21,0,2.171535414,71.7,0.21,0,0.054275978,,,8.58E-13,1.953534368,,,2.54E-13,0.047935278,2.35,0.34,0,1.89E-11,2.35,0.34,0,0.001683974,2.35,0.34,0,1.32E-11,2.35,0.34,0,0,,,0,0.074455105,2.35,0.34,0,42.3718
961.29,391.9,731.36,1.638993495,71.7,0.21,0,2.003168392,71.7,0.21,0,0.050079009,22.54,0.23,4.14E-13,1.101234152,2.35,0.34,0,0.701603613,,,1.27E-13,3.605142343,2.35,0.34,0,9.11E-13,2.35,0.34,0,3.005154694,2.35,0.34,0,11.24803767,,,0,0.811741784,,,0,1.777917486,71.7,0.21,0,2.172087773,71.7,0.21,0,0.054289743,22.54,0.23,3.64E-13,1.954028468,22.54,0.23,4.25E-13,3.054266167,2.35,0.34,0,4.0437227,2.35,0.34,0,10.94994709,,,0,0.834434074,,,0,9.385842475,2.35,0.34,0,1.668868147,2.35,0.34,0,41.8962
961.58,369.88,730.9,1.641688266,71.7,0.21,0,2.003662737,71.7,0.21,0,0.050091336,,,1.71E-13,1.101490812,2.35,0.34,0,0.701789692,,,0,3.6060082,2.35,0.34,0,7.21E-13,2.35,0.34,0,7.062313272,2.35,0.34,0,7.140573225,,,0,0.8122436,,,0,1.78036465,71.7,0.21,0,2.172045189,71.7,0.21,0,0.054288682,,,2.54E-13,1.953990375,,,6.94E-13,2.090010407,2.35,0.34,0,9.454267661,2.35,0.34,0,6.443934801,,,0,0.834591616,,,0,9.387775674,2.35,0.34,0,1.669183231,2.35,0.34,0,33.7988
964.43,339.55,726.42,1.671871268,71.7,0.21,0,2.010364107,71.7,0.21,0,0.050258437,22.54,0.23,6.23E-13,1.809282146,22.54,0.23,2.27E-13,0.452311904,2.35,0.34,0,6.176252683,2.35,0.34,0,10.72383618,,,0,0.817700712,,,0,21.16957653,2.35,0.34,0,2.511646034,2.35,0.34,0,1.806659894,71.7,0.21,0,2.171602129,71.7,0.21,0,0.054277641,22.54,0.23,6.63E-13,1.953594046,22.54,0.23,7.28E-13,0.488262844,2.35,0.34,0,3.254585274,2.35,0.34,0,13.68156056,,,0,0.836143505,,,0,9.405454224,2.35,0.34,0,1.672287009,2.35,0.34,0,40.4181
965.47,293.42,724.82,1.693578924,71.7,0.21,0,2.013599194,71.7,0.21,0,0.050339103,22.54,0.23,1.61E-13,1.812179337,,,6.65E-13,0.485724141,2.35,0.34,0,8.224948463,2.35,0.34,0,8.48922295,,,0,0.819907501,,,0,21.37981275,2.35,0.34,0,2.515278115,2.35,0.34,0,1.827018732,71.7,0.21,0,2.171426513,71.7,0.21,0,0.054273264,22.54,0.23,5.21E-13,1.953436953,,,4.58E-13,6.790345912,2.35,0.34,0,0.270245983,2.35,0.34,0,1.209107204,2.35,0.34,0,3.248657477,2.35,0.34,0,5.711623289,,,0,0.8367072,,,0,39.0102
964.15,268.43,726.85,1.664903652,71.7,0.21,0,2.009568624,71.7,0.21,0,0.050238601,,,0,1.808569739,,,2.34E-13,0.452135213,2.35,0.34,0,10.24686339,2.35,0.34,0,28.62593837,2.35,0.34,0,2.510752676,2.35,0.34,0,58.55843761,2.95,0.35,2.054785072,35.12729664,70,0.3,3,1.799883794,71.7,0.21,0,2.171648903,71.7,0.21,0,0.054278806,,,5.93E-13,1.79958977,2.35,0.34,0,0.154046117,22.54,0.23,4.69E-13,0.331839415,2.35,0.34,0,0,,,0,5.23E-12,2.35,0.34,0,0.539872813,2.35,0.34,0,6.62E-12,2.35,0.34,0,43.4368
961.18,308,731.52,1.630214738,71.7,0.21,0,2.003001071,71.7,0.21,0,0.050074837,,,4.86E-13,1.10114753,2.35,0.34,0,0.70154038,22.54,0.23,2.78E-13,3.604849514,2.35,0.34,0,5.93E-13,2.35,0.34,0,3.004903773,2.35,0.34,0,11.2663002,,,0,0.811565739,,,0,1.768556788,71.7,0.21,0,2.172106659,71.7,0.21,0,0.054290214,22.54,0.23,3.27E-13,1.954045361,22.54,0.23,2.60E-13,3.24867012,2.35,0.34,0,3.88103777,2.35,0.34,0,10.94000559,,,0,0.83437794,,,0,9.385824887,2.35,0.34,0,1.668755879,2.35,0.34,0,45.4199
963.53,192.3,727.81,1.652608864,71.7,0.21,0,2.007906628,71.7,0.21,0,0.050197159,,,0,1.103721501,2.35,0.34,0,0.560802321,22.54,0.23,3.77E-13,3.75602489,2.35,0.34,0,0,,,0,4.417603441,2.35,0.34,0,2.421016391,,,0,0.407943645,,,0,1.788159454,71.7,0.21,0,2.171749991,71.7,0.21,0,0.054281326,,,0,1.193309899,2.35,0.34,0,0.606317425,,,6.53E-13,4.05845358,2.35,0.34,0,0,,,0,3.25269237,2.35,0.34,0,35.15266394,2.35,0.34,0,2.690789767,2.35,0.34,0,41.6075
966.6,142.08,723.04,1.679959025,71.7,0.21,0,2.005893027,71.7,0.21,0,0.050146948,,,0,1.662862409,,,0,0.593640333,2.35,0.34,0,3.316224089,2.35,0.34,0,6.027648485,,,0,0.40645243,,,0,1.33E-12,,,0,0.508065537,,,0,1.819161407,71.7,0.21,0,2.17123906,71.7,0.21,0,0.054268593,,,0,1.799206245,,,1.42E-13,0.642037892,2.35,0.34,0,3.253631876,2.35,0.34,0,38.55909112,2.35,0.34,0,2.690230634,2.35,0.34,0,37.53729259,2.95,0.35,2.138249832,,,,,42.5212
956.67,149.92,738.68,1.547765893,71.7,0.21,0,2.002600581,71.7,0.21,0,0.050064851,,,0,1.101138661,2.35,0.34,0,0.559007226,,,4.14E-13,3.746519186,2.35,0.34,0,0,,,0,7.59307039,2.35,0.34,0,0.501253557,,,0,0.401084788,,,0,1.679913143,71.7,0.21,0,2.172724139,71.7,0.21,0,0.054305602,,,0,1.1942108,2.35,0.34,0,0.60621936,22.54,0.23,1.14E-13,4.060613763,2.35,0.34,0,0,,,0,3.253769197,2.35,0.34,0,4.714805621,,,0,0.415980949,,,0,46.852
956.74,171.64,738.57,1.548483272,71.7,0.21,0,2.00024403,71.7,0.21,0,0.050006088,,,0,1.099848957,2.35,0.34,0,0.558352501,,,6.15E-13,3.742165173,2.35,0.34,0,0,,,0,7.640990408,2.35,0.34,0,0.502874492,,,0,0.402381802,,,0,1.682673978,71.7,0.21,0,2.172714934,71.7,0.21,0,0.054305373,,,0,1.194202055,2.35,0.34,0,0.60622052,,,0,4.06059301,2.35,0.34,0,0,,,0,3.253759504,2.35,0.34,0,4.698652387,,,0,0.415999315,,,0,54.1426
954.99,120.01,741.39,1.529097109,71.7,0.21,0,2.019288986,71.7,0.21,0,0.050480978,,,0,1.673914838,22.54,0.23,1.14E-13,3.515014359,2.35,0.34,0,0.262426802,2.35,0.34,0,0,,,0,7.877696997,2.35,0.34,0,0.499923243,,,0,0.40002032,,,0,1.646020559,71.7,0.21,0,2.172924869,71.7,0.21,0,0.054310604,,,0,1.194408434,2.35,0.34,0,0.606187156,22.54,0.23,3.41E-13,4.061074223,2.35,0.34,0,0,,,0,7.849504022,2.35,0.34,0,0.519311597,,,0,0.415534173,,,0,56.149
956.27,92.14,739.32,1.553125607,71.7,0.21,0,2.021250999,71.7,0.21,0,0.050529899,,,0,1.111360033,2.35,0.34,0,0.564173469,,,0,3.781006622,2.35,0.34,0,0,,,0,7.562399278,2.35,0.34,0,0.499997438,,,0,0.400079688,,,0,1.67014343,71.7,0.21,0,2.172774045,71.7,0.21,0,0.054306846,,,0,1.194259373,2.35,0.34,0,0.606211918,,,1.14E-13,4.060727507,2.35,0.34,0,0,,,0,3.253820517,2.35,0.34,0,4.808436299,,,0,0.415874779,,,0,47.6294
958.88,71.85,735.12,1.57576264,71.7,0.21,0,2.007116098,71.7,0.21,0,0.050177448,,,0,1.10349784,2.35,0.34,0,0.560373764,,,4.11E-13,3.754752777,2.35,0.34,0,0,,,0,3.010874413,2.35,0.34,0,4.516726618,,,0,0.400244342,,,0,1.706216849,71.7,0.21,0,2.172441672,71.7,0.21,0,0.054298563,,,0,1.193935432,2.35,0.34,0,0.606261935,,,4.11E-13,4.059971085,2.35,0.34,0,0,,,0,3.253477649,2.35,0.34,0,4.209146963,,,0,0.416575128,,,0,71.4977
963.46,59.78,727.88,1.624622967,71.7,0.21,0,2.000455759,71.7,0.21,0,0.050011367,,,0,1.658376113,,,3.22E-13,0.592133214,2.35,0.34,0,9.280098771,2.35,0.34,0,0.501808864,,,0,0.401529125,,,0,2.30E-12,,,0,0.501911406,,,0,1.764466428,71.7,0.21,0,2.171768619,71.7,0.21,0,0.05428179,,,0,1.799642675,,,7.28E-13,0.642388665,2.35,0.34,0,9.389861285,2.35,0.34,0,0.52216118,,,0,0.417814305,,,0,2.37E-12,,,0,0.522267881,,,0,50.3421
965.83,38.9,724.2,1.651960971,71.7,0.21,0,2.00002311,71.7,0.21,0,0.050000577,,,0,1.658019107,22.54,0.23,2.91E-13,0.591942167,2.35,0.34,0,8.831907295,2.35,0.34,0,0.502328191,,,0,0.401944671,,,0,2.65E-12,,,0,2.612640364,,,0,1.79422787,71.7,0.21,0,2.171377135,71.7,0.21,0,0.054272034,,,0,1.799320037,22.54,0.23,1.61E-13,0.642141883,2.35,0.34,0,8.856953167,2.35,0.34,0,0.595968969,,,0,0.418459802,,,0,2.71E-12,,,0,0.523074752,,,0,44.4651
965.58,-2.28,724.59,1.651203404,71.7,0.21,0,2.000089658,71.7,0.21,0,0.050002237,,,0,1.658074018,,,3.22E-13,0.591975428,2.35,0.34,0,4.140943058,2.35,0.34,0,5.265501446,,,0,0.402582046,,,0,3.12E-12,,,0,0.503227557,,,0,1.79337975,71.7,0.21,0,2.17141904,71.7,0.21,0,0.054273078,,,0,1.799354573,22.54,0.23,5.08E-13,0.642173006,2.35,0.34,0,3.253815537,2.35,0.34,0,6.24646139,,,0,0.418391095,,,0,3.19E-12,,,0,0.522988869,,,0,40.2607
972.07,-19.29,714.73,1.736982841,71.7,0.21,0,2.007242995,71.7,0.21,0,0.050180609,,,0,1.663976207,,,2.54E-13,0.593513187,2.35,0.34,0,3.01134927,2.35,0.34,0,7.189713687,,,0,0.40334941,,,0,14.72219913,2.35,0.34,0,1.62461556,2.35,0.34,0,1.878758064,71.7,0.21,0,2.170213621,71.7,0.21,0,0.054243039,,,0,1.798361141,22.54,0.23,2.54E-13,0.641041911,2.35,0.34,0,10.4754717,2.35,0.34,0,0.95197178,22.54,0.23,1.61E-13,0.464873827,,,0,14.02643066,2.35,0.34,0,1.680680324,2.35,0.34,0,38.2384
974.79,-74.43,710.69,1.776947091,71.7,0.21,0,2.015244844,71.7,0.21,0,0.050380135,,,0,1.670578182,,,1.21E-13,17.97860699,2.35,0.34,0,4.41461808,2.35,0.34,0,14.30648609,2.35,0.34,0,2.554232671,2.35,0.34,0,8.484728111,2.35,0.34,0,2.702383595,2.35,0.34,0,1.913824398,71.7,0.21,0,2.169651354,71.7,0.21,0,0.054229027,,,0,1.797897756,,,3.23E-13,1.356072589,2.35,0.34,0,8.031912115,2.35,0.34,0,10.26480191,2.35,0.34,0,3.15690667,2.35,0.34,0,26.89221698,,,0,35.45726675,,,0,37.39
983.48,-56.31,698.14,1.920970348,71.7,0.21,0,2.050882474,71.7,0.21,0,0.051268683,,,0,1.699976705,22.54,0.23,2.54E-13,0.60445154,2.35,0.34,0,4.38743155,2.35,0.34,0,31.32143598,2.35,0.34,0,2.607264609,2.35,0.34,0,0.521452921,2.35,0.34,0,3.128717532,2.35,0.34,0,2.030947004,71.7,0.21,0,2.167648555,71.7,0.21,0,0.054179117,,,0,1.796247175,22.54,0.23,4.69E-13,0.638102075,2.35,0.34,0,3.251209337,2.35,0.34,0,21.29131038,2.35,0.34,0,1.693341775,2.35,0.34,0,5.450435423,2.35,0.34,0,2.645846526,2.35,0.34,0,38.7653
985.19,-20.69,695.74,1.95375287,71.7,0.21,0,2.056054609,71.7,0.21,0,0.051397629,,,0,1.704242726,22.54,0.23,5.08E-13,7.953567094,2.35,0.34,0,3.087524131,2.35,0.34,0,3.537801396,,,0,0.401163025,,,0,9.932467896,2.35,0.34,0,1.672247615,2.35,0.34,0,2.059976932,71.7,0.21,0,2.167218786,71.7,0.21,0,0.054168407,,,0,1.795892987,,,2.54E-13,0.637623425,2.35,0.34,0,5.920443106,2.35,0.34,0,10.41327416,,,0,0.419687458,,,0,7.631633834,2.35,0.34,0,1.695247866,2.35,0.34,0,42.0136
979.2,4.94,704.26,1.858253226,71.7,0.21,0,2.040584312,71.7,0.21,0,0.051011933,,,0,1.645191938,2.35,0.34,0,0.046290291,22.54,0.23,1.14E-13,0.413306427,2.35,0.34,0,0,,,0,2.10E-11,2.35,0.34,0,0.868127133,2.35,0.34,0,2.20E-11,2.35,0.34,0,1.975533427,71.7,0.21,0,2.168671851,71.7,0.21,0,0.054204617,,,0,1.797090511,,,1.14E-13,2.049958062,2.35,0.34,0,5.415473853,2.35,0.34,0,0.92622116,2.35,0.34,0,3.244691083,2.35,0.34,0,13.99396423,2.35,0.34,0,1.688570954,2.35,0.34,0,41.3793
971.33,21.79,715.85,1.732869389,71.7,0.21,0,2.005498296,71.7,0.21,0,0.050137105,,,0,1.662536685,22.54,0.23,4.30E-13,0.593090246,2.35,0.34,0,3.008673989,2.35,0.34,0,7.251926683,,,0,0.404074072,,,0,14.73915076,2.35,0.34,0,1.62203813,2.35,0.34,0,1.87607285,71.7,0.21,0,2.170358897,71.7,0.21,0,0.054246659,,,0,1.798480868,,,2.81E-13,0.641199661,2.35,0.34,0,3.252911561,2.35,0.34,0,7.980695321,,,0,0.456178479,,,0,14.33884671,2.35,0.34,0,1.67985936,2.35,0.34,0,39.3941
972.67,44.23,713.85,1.754391327,71.7,0.21,0,2.008846595,71.7,0.21,0,0.050220595,,,0,1.665299297,,,2.54E-13,0.593909355,2.35,0.34,0,3.013800696,2.35,0.34,0,7.161945964,,,0,0.402816307,,,0,14.6903959,2.35,0.34,0,1.626840923,2.35,0.34,0,1.895959823,71.7,0.21,0,2.170089633,71.7,0.21,0,0.054239949,,,0,1.798258957,22.54,0.23,2.55E-13,0.640909716,2.35,0.34,0,5.419239725,2.35,0.34,0,6.203330045,,,0,0.472438698,,,0,13.73698145,2.35,0.34,0,1.681333734,2.35,0.34,0,45.1153
972.96,82.55,713.43,1.765142799,71.7,0.21,0,2.009487596,71.7,0.21,0,0.050236579,,,0,1.665828166,,,1.42E-14,10.71116147,2.35,0.34,0,4.743671021,2.35,0.34,0,10.37650238,2.35,0.34,0,1.62765592,2.35,0.34,0,9.358825672,2.35,0.34,0,2.543212378,2.35,0.34,0,1.90691542,71.7,0.21,0,2.170028382,71.7,0.21,0,0.054238422,,,0,1.798208479,22.54,0.23,6.43E-13,2.285437148,2.35,0.34,0,7.700944207,2.35,0.34,0,16.44525238,2.35,0.34,0,1.681647486,2.35,0.34,0,9.669270676,2.35,0.34,0,2.627574199,2.35,0.34,0,53.7808
967.38,114.52,721.85,1.688762376,71.7,0.21,0,2.001137045,71.7,0.21,0,0.050028354,,,0,1.658938226,22.54,0.23,1.14E-13,0.592184403,2.35,0.34,0,3.001834999,2.35,0.34,0,6.104269348,,,0,0.40359307,,,0,1.63E-12,,,0,0.504491337,,,0,1.832944948,71.7,0.21,0,2.171099894,71.7,0.21,0,0.054265125,,,0,1.799091552,22.54,0.23,6.88E-13,0.641922672,2.35,0.34,0,3.253500607,2.35,0.34,0,34.74069858,2.35,0.34,0,2.785950531,2.35,0.34,0,3.212543318,,,0,38.04300395,2.95,0.35,2.138138429,46.4907
963.22,94.05,728.26,1.625503878,71.7,0.21,0,2.00181354,71.7,0.21,0,0.050045224,,,0,1.659496442,,,2.28E-13,0.592532739,2.35,0.34,0,9.300801905,2.35,0.34,0,0.5010076,,,0,0.400887983,,,0,1.86E-12,,,0,0.501109978,,,0,1.764250552,71.7,0.21,0,2.171805736,71.7,0.21,0,0.054282715,,,0,1.799673265,,,3.78E-13,0.642406915,2.35,0.34,0,4.529321801,2.35,0.34,0,5.431081792,,,0,0.417748493,,,0,1.96E-12,,,0,0.522185617,,,0,43.1113
