x,y,z,Thickness_r1_1,r1P2_1,r1P3_1,Distance_r1_1,Thickness_r1_2,r1P2_2,r1P3_2,Distance_r1_2,Thickness_r1_3,r1P2_3,r1P3_3,Distance_r1_3,Thickness_r1_4,r1P2_4,r1P3_4,Distance_r1_4,Thickness_r1_5,r1P2_5,r1P3_5,Distance_r1_5,Thickness_r1_6,r1P2_6,r1P3_6,Distance_r1_6,Thickness_r1_7,r1P2_7,r1P3_7,Distance_r1_7,Thickness_r1_8,r1P2_8,r1P3_8,Distance_r1_8,Thickness_r1_9,r1P2_9,r1P3_9,Distance_r1_9,Thickness_r1_10,r1P2_10,r1P3_10,Distance_r1_10,Thickness_r2_1,r2P2_1,r2P3_1,Distance_r2_1,Thickness_r2_2,r2P2_2,r2P3_2,Distance_r2_2,Thickness_r2_3,r2P2_3,r2P3_3,Distance_r2_3,Thickness_r2_4,r2P2_4,r2P3_4,Distance_r2_4,Thickness_r2_5,r2P2_5,r2P3_5,Distance_r2_5,Thickness_r2_6,r2P2_6,r2P3_6,Distance_r2_6,Thickness_r2_7,r2P2_7,r2P3_7,Distance_r2_7,Thickness_r2_8,r2P2_8,r2P3_8,Distance_r2_8,Thickness_r2_9,r2P2_9,r2P3_9,Distance_r2_9,Thickness_r2_10,r2P2_10,r2P3_10,Distance_r2_10,A3MS
915.97,328.23,709.19,0.723555676,69,0.22,0.371278754,0.990308396,69,0.22,11.66529615,2.228193891,69,0.22,28.68985789,3.342290837,69,0.22,6.960884479,0,0.1,0.45,0,0,0.1,0.45,3.229961083,0,0.1,0.45,0,0,0.1,0.45,108.9508862,2.652066043,70,0.3,0,0,0,0,0,0.938128718,69,0.22,0.481382805,1.283987916,69,0.22,15.12468172,2.888972812,69,0.22,14.13258793,2.567975833,69,0.22,7.467484465,2.700431724,69,0.22,174.6731969,2.757320488,2.45,0.33,173.7668112,2.949228526,2.45,0.33,74.17204216,22.53142989,2.3,0.4,0,2.965537394,2.3,0.4,0,0,0,0,0,66.3414
917.64,322.46,693.32,0.687451495,69,0.22,0.351558758,0.937709451,69,0.22,11.04570909,2.109846267,69,0.22,2.393169781,3.085451054,69,0.22,2.728681142,2.952227749,69,0.22,0.492947685,0.544114395,69,0.22,7.970504661,4.4582938,69,0.22,118.5166614,2.683331148,70,0.3,0,0,0,0,0,0,0,0,0,0.970190577,69,0.22,0.496149905,1.323376093,69,0.22,15.74978898,2.816460334,69,0.22,14.56612541,2.646752188,69,0.22,5.451295489,4.81245037,69,0.22,8.236409135,7.092400597,69,0.22,139.7990109,2.599218091,2.45,0.33,168.1151039,2.90729277,2.45,0.33,0,0,0,0,0,0,0,0,0,60.5918
919.05,333.25,679.9,0.658203758,69,0.22,0.336886585,0.898574515,69,0.22,10.58472075,2.021792659,69,0.22,9.890422791,1.797149031,69,0.22,8.895843344,1.325695106,69,0.22,115.2632816,2.747573068,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995273111,69,0.22,0.509407848,1.358738905,69,0.22,16.00520786,3.057162538,69,0.22,14.95535653,2.717477812,69,0.22,21.46330862,2.823432307,69,0.22,36.67968711,0,2.95,0.35,0,0,2.95,0.35,2.264282826,0,2.95,0.35,0,0,2.95,0.35,4.245981614,0,0.1,0.07,0,58.5651
920.02,322.54,670.62,0.638490768,69,0.22,0.329801114,0.879675514,69,0.22,10.36210076,1.979269907,69,0.22,9.682405419,1.759351029,69,0.22,3.607958631,3.139693916,69,0.22,115.1998868,3.58E-11,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.004819263,69,0.22,0.51902162,1.384381648,69,0.22,16.30726547,3.11485871,69,0.22,15.23760087,2.768763298,69,0.22,22.10004408,4.668572676,69,0.22,25.91485047,0,2.95,0.35,0,0,2.95,0.35,2.500185928,0,2.95,0.35,0,0,2.95,0.35,2.147364789,0,0.1,0.07,0,53.4472
921.36,339.15,657.93,0.624159556,69,0.22,0.318996254,0.850855821,69,0.22,10.02262041,1.914425599,69,0.22,9.365193057,1.701711644,69,0.22,3.643902702,8.602501279,69,0.22,1.070291877,3.137866847,69,0.22,101.4977643,3.68E-11,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.042506081,69,0.22,0.532805323,1.421146818,69,0.22,16.74033925,3.197580342,69,0.22,34.42107098,10.22263483,69,0.22,19.54302209,0,2.95,0.35,0,0,2.95,0.35,10.21512764,0,2.95,0.35,0,3.22E-13,2.95,0.35,4.814851583,1.893953822,2.2,0.32,0.890634302,0.667969454,2.95,0.35,0,45.4638
922.24,322.99,649.57,0.613997288,69,0.22,0.313097555,0.835122283,69,0.22,9.837287851,1.879025137,69,0.22,9.192017271,1.670244567,69,0.22,13.33175665,2.818537706,69,0.22,99.6209259,3.90E-11,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.063499416,69,0.22,0.542313578,1.446508114,69,0.22,17.03908157,4.339524367,69,0.22,35.69602993,2.90039163,69,0.22,22.99439862,0,2.95,0.35,0,0,2.95,0.35,2.313065838,0,2.95,0.35,0,0,2.95,0.35,4.435973013,8.154531732,2.2,0.32,7.865397479,0.408166196,3.35,0.316,20.36465123,38.0791
923.33,338.58,639.2,0.611950083,69,0.22,0.312017162,0.832240572,69,0.22,9.803342857,1.872541288,69,0.22,9.160298877,1.664481145,69,0.22,10.55866156,3.965342561,69,0.22,98.44734866,2.65,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.087747213,69,0.22,0.554613533,1.479315695,69,0.22,17.42553709,1.261195236,69,0.22,1.142692769,3.328460315,69,0.22,2.033011736,0.554743385,69,0.22,4.123054077,2.903695476,69,0.22,18.12462375,2.917475325,69,0.22,20.10923942,2.851822626,2.2,0.32,20.98473416,5.601403481,3.35,0.316,1.186698916,3.280587579,2.55,0.36,4.484241749,34.499
924.75,318.59,625.7,0.603385533,69,0.22,0.307082946,0.819079597,69,0.22,9.648313705,1.854700486,69,0.22,23.71748039,2.76439364,69,0.22,94.03845436,1.08E-11,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.122992401,69,0.22,0.571528145,1.524431913,69,0.22,20.43418355,3.429971807,69,0.22,2.095014595,7.812713557,69,0.22,8.979811357,3.62284114,69,0.22,3.099153928,0.754547745,69,0.22,3.512798921,0.037592489,3.2,0.35,1.393572148,0.10286458,3.2,0.35,3.126239558,0.007322333,2.379,0.3,2.267386847,0.033803536,2.379,0.3,30.63749442,37.1068
925.99,338.6,613.86,0.590770432,69,0.22,0.302929459,0.80800105,69,0.22,10.83081613,1.818002363,69,0.22,1.110429385,0.303000393,69,0.22,0.41258858,3.425416407,69,0.22,13.00585784,2.727003544,69,0.22,96.27613812,2.65504993,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.145296007,69,0.22,0.587273635,1.566429743,69,0.22,20.88413631,3.637472308,69,0.22,2.152731876,6.398708443,69,0.22,2.089199197,2.700208189,69,0.22,1.200092557,2.074638721,3.2,0.35,0.003447181,0.422106877,69,0.22,2.684442926,0.108370942,3.2,0.35,3.229410969,0.007199847,2.379,0.3,1.659661045,0.00719899,2.379,0.3,35.81100394,35.096
927.52,343.76,599.27,0.581716803,69,0.22,0.30005774,0.800341354,69,0.22,10.72814206,1.800768047,69,0.22,1.099902726,4.101749439,69,0.22,12.85075352,3.231392643,69,0.22,21.68980171,0,2.95,0.35,0,0,2.95,0.35,3.368463656,0,2.95,0.35,0,0,2.95,0.35,69.80669101,2.657636932,70,0.3,0,1.178649319,69,0.22,0.607963958,1.621616886,69,0.22,16.91322147,2.014807091,69,0.22,7.351441676,0.100140974,69,0.22,5.385175636,2.661428818,69,0.22,41.07264855,4.868509574,3.35,0.316,1.032758407,2.577700558,2.55,0.36,2.942058398,0,2.95,0.35,0,0,2.95,0.35,2.575130461,0,2.95,0.35,0,37.7399
928.93,332.79,585.92,0.589434508,69,0.22,6.85E-07,0.001001946,69,0.22,0.399705456,0.70136232,69,0.22,10.74443628,1.803503107,69,0.22,1.101573291,4.107979298,69,0.22,5.1901195,3.453443146,69,0.22,21.04703013,0,2.95,0.35,0,0,2.95,0.35,2.504865425,0,2.95,0.35,0,0,2.95,0.35,3.801652276,1.232304182,69,0.22,1.44E-06,0.002094724,69,0.22,0.66806829,1.424412139,69,0.22,6.737101263,2.058664945,69,0.22,4.699303832,0.101195307,69,0.22,4.206838951,2.606949987,69,0.22,45.10110185,4.760665402,3.35,0.316,1.011774801,2.527909259,2.55,0.36,2.894909428,0,2.95,0.35,0,0,2.95,0.35,2.522079985,44.0093
928.02,318.75,594.55,0.585365017,69,0.22,0.299934739,0.800013279,69,0.22,10.7237444,1.80002988,69,0.22,1.099451856,4.100068058,69,0.22,10.30157501,3.309498379,69,0.22,20.32641127,0,2.95,0.35,0,0,2.95,0.35,4.142371614,0,2.95,0.35,0,0,2.95,0.35,8.492992543,0,0.1,0.07,0,1.200232773,69,0.22,0.614986362,1.640347694,69,0.22,12.30376906,3.690782314,69,0.22,10.69817859,2.640273201,69,0.22,42.48984694,4.831444207,3.35,0.316,1.025522601,2.56049816,2.55,0.36,2.873575392,0,2.95,0.35,0,0,2.95,0.35,2.555106457,0,2.95,0.35,0,0,2.95,0.35,22.79798765,42.0022
926.35,307.98,610.44,0.589341785,69,0.22,0.301917879,0.805302876,69,0.22,10.60112055,2.004889351,69,0.22,0.000570149,1.408709884,69,0.22,20.61280445,2.71382685,69,0.22,20.71488521,0,2.95,0.35,0,0,2.95,0.35,1.705996388,0,2.95,0.35,0,0,2.95,0.35,69.71309342,2.651021791,70,0.3,0,1.155563747,69,0.22,0.591991548,1.579013795,69,0.22,21.16582409,3.551663111,69,0.22,0.001117931,2.762156211,69,0.22,4.674694162,2.700079843,69,0.22,1.200035552,2.500073938,69,0.22,3.59202593,0.11007014,3.2,0.35,1.231274433,0.00765519,3.2,0.35,0.543472828,0.007327141,2.379,0.3,1.659127444,0.007326285,2.379,0.3,36.85989358,36.0285
928.5,298.17,589.95,0.58218172,69,0.22,0.300077604,0.800394347,69,0.22,10.7288524,1.800887281,69,0.22,12.74117682,3.371857195,69,0.22,18.73649167,0,2.95,0.35,0,0,2.95,0.35,7.690930168,0,0.1,0.07,0,1.14E-13,0.1,0.07,4.900578803,0,2.95,0.35,0,0,2.95,0.35,10.98612095,1.20673067,69,0.22,1.39E-06,0.002073795,69,0.22,0.619917634,1.451656459,69,0.22,11.30638184,2.011420415,69,0.22,8.717172862,2.621727148,69,0.22,43.7459918,4.797436994,3.35,0.316,1.018886325,2.54472708,2.55,0.36,3.96536669,0,2.95,0.35,0,0,2.95,0.35,2.657581021,0,2.95,0.35,0,40.8129
929.5,283.06,580.47,0.588680134,69,0.22,6.99E-07,0.001005454,69,0.22,7.449905961,1.19E-08,69,0.22,6.227278855,3.742666522,69,0.22,4.113088963,27.18617783,2.95,0.35,0,0,2.95,0.35,0,2.513634701,2.95,0.35,0,0,2.95,0.35,0,8.865598521,0.1,0.07,0,0,0.1,0.07,0,1.243413932,69,0.22,1.48E-06,0.002123726,69,0.22,5.134098173,2.399488248,69,0.22,1.596310596,2.898584867,69,0.22,2.264475801,2.588923413,69,0.22,46.01210001,4.738788129,3.35,0.316,1.007511901,2.517784656,2.55,0.36,6.354210827,0.492034503,2.95,0.35,0,0,2.95,0.35,0,0.545669116,210,0.3,1.965985542,41.7181
927.94,278.69,595.3,0.584190613,69,0.22,0.299930129,0.800000982,69,0.22,9.423577964,2.400002973,69,0.22,16.64221129,3.299716255,69,0.22,17.19436054,0,2.95,0.35,0,5.08E-13,2.95,0.35,4.432350962,0,2.95,0.35,0,0,2.95,0.35,3.548575986,0,0.1,0.07,0,0,0.1,0.07,15.44787799,1.195647765,69,0.22,0.613859208,1.637341244,69,0.22,12.91568829,3.684017803,69,0.22,3.934901873,2.973454702,69,0.22,3.988443543,2.643209262,69,0.22,41.89380434,4.851585737,3.35,0.316,1.029396008,2.569625833,2.55,0.36,5.442477637,0,2.95,0.35,0,0,2.95,0.35,2.908121305,0,2.95,0.35,0,43.8941
929.09,268.92,584.34,0.583638034,69,0.22,6.82E-07,0.00100237,69,0.22,0.399874505,0.601421951,69,0.22,10.84921737,1.804265854,69,0.22,6.960576691,5.819251948,69,0.22,27.38164874,0,2.95,0.35,0,0,2.95,0.35,3.581868114,0,2.95,0.35,0,0,2.95,0.35,3.750572446,0,0.1,0.07,0,1.224514579,69,0.22,1.44E-06,0.002103044,69,0.22,7.071247729,2.152989909,69,0.22,1.411614219,4.139124891,69,0.22,3.500352657,2.60131747,69,0.22,45.04371863,4.762528286,3.35,0.316,1.012097528,2.528623845,2.55,0.36,6.605370931,0,2.95,0.35,0,0,2.95,0.35,3.108217787,0,2.95,0.35,0,45.9459
929.54,259.71,580.05,0.584741257,69,0.22,6.97E-07,0.001005806,69,0.22,7.452514573,6.144720394,69,0.22,3.45134347,5.352033036,69,0.22,34.55386296,0,2.95,0.35,0,0,2.95,0.35,2.500009654,0,2.95,0.35,0,0,2.95,0.35,3.655871927,0,0.1,0.07,0,0,0.1,0.07,15.44956583,1.235980057,69,0.22,1.48E-06,0.002125993,69,0.22,5.139300213,2.070190157,69,0.22,1.930154037,2.436521943,69,0.22,2.299864579,2.584077811,69,0.22,45.96444682,4.739478574,3.35,0.316,1.007638929,2.518076953,2.55,0.36,2.608674163,0,2.95,0.35,0,0,2.95,0.35,2.513412879,0,2.95,0.35,0,52.2488
928.11,253.07,593.68,0.584096306,69,0.22,0.30001903,0.800238109,69,0.22,9.426371188,1.800535746,69,0.22,16.57713644,3.35438231,69,0.22,23.44872068,0,2.95,0.35,0,0,2.95,0.35,2.508086785,0,2.95,0.35,0,0,2.95,0.35,3.895504042,2.27E-13,0.1,0.07,0,0,0.1,0.07,15.24445016,1.199850082,69,0.22,0.616298808,1.64384837,69,0.22,12.96701785,3.212187214,69,0.22,2.541131584,3.834878263,69,0.22,3.216199324,2.6360716,69,0.22,42.25002931,4.842904808,3.35,0.316,1.027673522,2.565495057,2.55,0.36,2.641711007,0,2.95,0.35,0,0,2.95,0.35,2.55849494,0,2.95,0.35,0,52.1238
929.53,242.57,580.2,0.59292189,69,0.22,6.97E-07,0.001009916,69,0.22,5.976176142,4.505531921,69,0.22,1.409166344,1.866195149,69,0.22,4.158103931,4.293651914,69,0.22,7.496170411,0.024341726,3.2,0.35,4.140507117,0.001037162,3.2,0.35,1.841634464,0.00615126,3.266,0.3,1.382425328,0.040175922,3.266,0.3,1.180058055,0.029347973,3.2,0.35,2.077715824,1.24769627,69,0.22,1.48E-06,0.002125186,69,0.22,5.137626333,2.183284463,69,0.22,1.815260292,2.593050416,69,0.22,2.28681996,2.586698703,69,0.22,45.85073744,4.742480156,3.35,0.316,1.008213365,2.519428083,2.55,0.36,2.820945661,1.61E-13,2.95,0.35,0,0,2.95,0.35,8.119227232,0,2.95,0.35,0,62.2454
928.58,232.9,589.21,0.586117337,69,0.22,6.60E-07,0.001003444,69,0.22,0.299958665,0.802755342,69,0.22,10.76050026,1.806199521,69,0.22,13.14723654,3.614855977,69,0.22,7.441211329,0.02770087,3.2,0.35,2.226569917,0.027537991,3.2,0.35,15.85185181,0,2.95,0.35,0,0,2.95,0.35,2.500596486,0,2.95,0.35,0,1.213541244,69,0.22,1.38E-06,0.002077606,69,0.22,0.828817481,1.246563598,69,0.22,10.68738923,2.159219732,69,0.22,1.090617392,2.950142154,69,0.22,4.367363359,2.618405471,69,0.22,43.52401126,4.807095965,3.35,0.316,1.02070336,2.548956284,2.55,0.36,2.539743487,0,2.95,0.35,0,0,2.95,0.35,2.541436868,71.9303
928.53,219,589.74,0.59286452,69,0.22,6.58E-07,0.001005231,69,0.22,9.240578626,1.809415249,69,0.22,14.54053947,3.9951179,69,0.22,4.143085229,3.742789458,69,0.22,18.58316664,0,2.95,0.35,0,0,2.95,0.35,3.067906477,0,2.95,0.35,0,0,2.95,0.35,9.084221804,0,0.1,0.07,0,1.223721168,69,0.22,1.37E-06,0.002074879,69,0.22,13.34831639,2.174461137,69,0.22,1.065691966,2.951116832,69,0.22,4.333901179,2.620364042,69,0.22,43.29187532,4.816069596,3.35,0.316,1.022452593,2.553105889,2.55,0.36,2.47444772,0,2.95,0.35,0,0,2.95,0.35,2.544391535,0,2.95,0.35,0,75.8528
927.42,207.58,600.24,0.583932214,69,0.22,6.17E-07,0.001000897,69,0.22,1.001487223,8.642986274,69,0.22,14.10473077,2.001793255,69,0.22,8.044144493,3.455760464,69,0.22,28.74886425,0,2.95,0.35,0,0,2.95,0.35,3.096362676,0,2.95,0.35,0,0,2.95,0.35,44.76283151,1.563593966,46020,0,6.84E-05,1.17981619,69,0.22,1.25E-06,0.002022279,69,0.22,2.023472599,6.742456004,69,0.22,14.83901303,4.760633471,69,0.22,6.671771824,2.664567654,69,0.22,39.51144302,4.932417883,3.35,0.316,6.110158571,0,2.95,0.35,0,0,2.95,0.35,2.597333593,0,2.95,0.35,0,0,2.95,0.35,2.027519019,64.8956
926.37,204.14,610.26,0.586704607,69,0.22,5.82E-07,0.001000287,69,0.22,1.004416817,8.853044497,69,0.22,15.909078,0.375031106,69,0.22,9.367614508,2.700774694,69,0.22,74.48629785,1.567269264,46020,0,4.55E-05,2.771079326,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.158176329,69,0.22,1.16E-06,0.001974603,69,0.22,5.860193052,1.880763196,69,0.22,8.307620389,3.136332474,69,0.22,12.62916484,2.706010478,69,0.22,3.107403645,2.773743091,69,0.22,3.84497458,0.110160627,3.2,0.35,1.257562969,0.00765456,3.2,0.35,0.460999042,0.007660405,2.379,0.3,1.663335565,0.007659516,2.379,0.3,35.84145496,58.6825
926.47,224.11,609.34,0.590471843,69,0.22,5.89E-07,0.001001101,69,0.22,10.53408314,1.801982194,69,0.22,23.20202625,2.702973291,69,0.22,19.26248753,0,2.95,0.35,0,0,2.95,0.35,2.509655555,0,2.95,0.35,0,0,2.95,0.35,7.011397112,0,0.1,0.07,0,0,0.1,0.07,15.24817228,1.167190338,69,0.22,1.17E-06,0.001978885,69,0.22,23.39535506,3.56199238,69,0.22,4.399821817,3.621743831,69,0.22,2.011625158,3.498298855,69,0.22,3.000894541,0.007600528,2.379,0.3,0.637863415,0.121983536,2.379,0.3,0.839840037,0.014603599,2.379,0.3,1.664441808,0.007607635,2.379,0.3,36.42044102,5.056606957,3.35,0.316,1.069504791,63.2523
927.07,240.09,603.59,0.58563049,69,0.22,0.299998249,0.80018267,69,0.22,9.425718146,1.800411008,69,0.22,16.79986183,0.029124169,3.2,0.35,1.143209216,0.029254981,3.2,0.35,4.084965143,0.028994261,3.2,0.35,0.277585514,0.865444457,3.2,0.35,0.029130536,1.997287842,69,0.22,18.65533371,0,2.95,0.35,0,0,2.95,0.35,2.507467332,1.174551229,69,0.22,0.601681978,1.604861007,69,0.22,21.51229196,1.919700682,69,0.22,2.602386114,3.800948748,69,0.22,3.9841169,4.603556854,69,0.22,39.06116367,4.965130728,3.35,0.316,1.051584955,2.622359676,2.55,0.36,2.585881881,0,2.95,0.35,0,0,2.95,0.35,2.61542423,0,2.95,0.35,0,58.1734
925.3,238.33,620.43,0.590597361,69,0.22,0.302565582,0.807030477,69,0.22,9.506381609,1.815818575,69,0.22,23.3801812,2.723727862,69,0.22,19.83686037,0,2.95,0.35,0,0,2.95,0.35,6.093312337,0,2.95,0.35,0,0,2.95,0.35,0.544975011,0,0.1,0.07,0,0,0.1,0.07,15.36525419,1.129067939,69,0.22,0.578426387,1.542831543,69,0.22,18.17371936,3.471370975,69,0.22,14.33060847,3.107805727,69,0.22,5.75888369,2.500579462,69,0.22,0.794327596,0.007687946,3.2,0.35,1.670535957,0.007687991,3.2,0.35,0.485805545,0.01915779,3.266,0.3,2.39692972,0.055010867,3.266,0.3,1.802595522,0.007591758,2.379,0.3,1.669181195,55.3198
924.67,214.74,626.44,0.594097724,69,0.22,5.35E-07,0.001011885,69,0.22,3.651230083,11.88601328,69,0.22,11.74068635,0.846523735,69,0.22,7.796463395,2.732090395,69,0.22,78.86168329,1.57879205,46020,0,0.000522579,2.789368905,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.116909801,69,0.22,1.01E-06,0.001902355,69,0.22,7.872594454,2.115924212,69,0.22,5.444595771,6.751096818,69,0.22,1.893401534,4.436948746,69,0.22,14.42556137,2.818198344,69,0.22,2.922576061,2.640203196,69,0.22,10.11816275,0.007681402,2.379,0.3,0.990902056,0.094351619,2.379,0.3,29.90846132,5.388786046,3.35,0.316,1.135242204,54.5749
924.81,198.02,625.11,0.591664617,69,0.22,5.35E-07,0.001007381,69,0.22,6.849179582,1.813284919,69,0.22,13.93099431,1.561439791,69,0.22,2.818650669,5.540592808,69,0.22,1.160502356,0.805904418,69,0.22,1.280451359,2.719927379,69,0.22,73.47930653,1.568701295,46020,0,0.000420154,2.7747136,70,0.3,0,0,0,0,0,1.120675608,69,0.22,1.02E-06,0.001908086,69,0.22,2.079707512,1.718097577,69,0.22,9.175268282,8.428914666,69,0.22,1.832489439,3.699025221,69,0.22,15.09963687,2.809681252,69,0.22,2.934289894,2.641673378,69,0.22,4.844749848,0.018886926,3.2,0.35,2.301867165,0.103125514,3.2,0.35,2.365694523,0.007716992,2.379,0.3,2.542355266,61.7858
923.22,229.06,640.23,0.606349552,69,0.22,0.310075148,0.827060655,69,0.22,9.742326239,1.860886474,69,0.22,23.96046804,2.79132971,69,0.22,23.79164594,0,2.95,0.35,0,0,2.95,0.35,2.500621055,0,2.95,0.35,0,0,2.95,0.35,60.79818414,2.779783614,70,0.3,0,0,0,0,0,1.082102098,69,0.22,0.553365574,1.475987022,69,0.22,17.38632713,3.320970802,69,0.22,29.56457248,2.811222848,69,0.22,22.52480885,3.045268104,2.2,0.32,17.79324852,5.612641352,3.35,0.316,3.826253194,1.815901922,3.35,0.316,1.989715783,3.824928836,2.55,0.36,9.897187401,0,2.95,0.35,0,0,2.95,0.35,2.376981953,40.1426
923.18,244.31,640.6,0.607437487,69,0.22,0.311218022,0.830109032,69,0.22,9.778234477,1.867745324,69,0.22,24.04878147,2.801617985,69,0.22,7.402434259,0.023259731,2.1,0.32,0.867951146,0.02440536,2.1,0.32,0.083518314,0.024214498,2.1,0.32,0.65263023,0.023832769,2.1,0.32,8.979619306,0.024214498,2.1,0.32,0.653676746,0.023832769,2.1,0.32,0.084674259,1.079190442,69,0.22,0.552918648,1.474794941,69,0.22,17.37228505,3.318288618,69,0.22,31.04718312,2.9151277,69,0.22,7.029934049,0.000576939,3.2,0.35,1.843954708,0.00022519,3.2,0.35,1.914902273,0.057805737,3.2,0.35,2.709968193,0.000542667,3.2,0.35,7.81152534,3.064284724,2.2,0.32,17.72422912,5.594120626,3.35,0.316,7.104810407,34.9797
924,254.5,632.81,0.601233636,69,0.22,0.307392988,0.819906562,69,0.22,9.658054905,1.844789765,69,0.22,15.00332541,2.909294623,69,0.22,1.316113968,1.836787292,69,0.22,0.559514286,4.564901728,69,0.22,5.443142069,0.024241056,2.1,0.32,0.906234369,0.02405923,2.1,0.32,10.52557101,0.024060362,2.1,0.32,2.054591564,0.023879493,2.1,0.32,3.234489719,1.100175976,69,0.22,0.562487459,1.500317759,69,0.22,17.67293002,4.500953314,69,0.22,24.88484114,2.928350816,69,0.22,13.95775817,5.609285278,2.2,0.32,24.18229795,5.51134348,3.35,0.316,1.159947481,2.881940148,2.55,0.36,14.07965613,0,2.95,0.35,0,0,2.95,0.35,2.627608621,0,2.95,0.35,0,30.8714
925.53,259.68,618.22,0.590251065,69,0.22,0.303564088,0.809693787,69,0.22,9.537753947,11.94083951,69,0.22,33.75814265,0,2.95,0.35,0,4.10E-13,2.95,0.35,3.155640754,0,2.95,0.35,0,0,2.95,0.35,1.909565498,0,0.1,0.07,0,0,0.1,0.07,15.4159616,0,0.1,0.07,0,1.130419791,69,0.22,0.581371001,1.55068569,69,0.22,18.26623695,4.65205712,69,0.22,13.03616051,3.640010617,69,0.22,3.306693735,2.033262874,3.2,0.35,0.007035004,0.460128147,69,0.22,1.221223415,0.007056852,3.2,0.35,0.549649245,0.014740377,3.266,0.3,3.92423958,0.013212316,3.266,0.3,1.101524094,0.007520687,2.379,0.3,1.666720748,45.8783
925.97,278.1,614.08,0.594037568,69,0.22,0.302995895,0.808178254,69,0.22,9.519901791,2.424534781,69,0.22,13.9492979,6.948145573,69,0.22,20.02187241,0,2.95,0.35,0,0,2.95,0.35,2.532522443,0,2.95,0.35,0,0,2.95,0.35,1.511652044,0,0.1,0.07,0,0,0.1,0.07,15.38710699,1.150788438,69,0.22,0.586973267,1.565628572,69,0.22,18.442256,6.066810719,69,0.22,8.514914758,2.8126835,69,0.22,3.415687984,2.157306034,3.2,0.35,0.003072397,0.339823897,69,0.22,2.104678914,0.108263582,3.2,0.35,0.960408279,0.069095258,3.266,0.3,0.215805725,0.037076023,3.266,0.3,2.612067692,0.00744895,2.379,0.3,1.663033639,42.5565
924.74,291.87,625.75,0.598603991,69,0.22,0.307108493,0.819147737,69,0.22,9.649116358,2.457443227,69,0.22,23.11686502,2.764623613,69,0.22,14.78595354,0,2.95,0.35,0,0,2.95,0.35,2.622123849,0,2.95,0.35,0,0,2.95,0.35,76.63820013,1.15E-11,70,0.3,0,0,0,0,0,1.113873325,69,0.22,0.571462875,1.524257818,69,0.22,17.95493094,4.572773499,69,0.22,19.29793093,2.958497683,69,0.22,4.741167801,0.697200598,69,0.22,3.690121889,0.049081307,3.2,0.35,1.082299353,0.102842261,3.2,0.35,1.130090196,0.094608171,2.379,0.3,4.322777153,0.036946683,2.379,0.3,30.24638923,5.328631334,3.35,0.316,1.12321571,34.4279
923.6,275.6,636.57,0.605301886,69,0.22,0.312016246,0.832238133,69,0.22,9.803314128,1.8725358,69,0.22,17.75463445,5.035579079,69,0.22,1.40500651,2.327522434,69,0.22,20.86209396,0,0.1,0.07,0,0,0.1,0.07,1.591884568,0,2.95,0.35,0,0,2.95,0.35,2.500135848,0,2.95,0.35,0,1.082164294,69,0.22,0.557825522,1.487883009,69,0.22,17.5264554,4.687261971,69,0.22,27.11262745,2.921918042,69,0.22,13.05540004,2.973817507,2.2,0.32,2.788523795,2.786646527,2.2,0.32,21.76611753,5.585911727,3.35,0.316,1.175221008,2.919053314,2.55,0.36,15.26913823,0,2.95,0.35,0,0,2.95,0.35,2.732624148,32.6293
923.2,298.12,640.39,0.606852636,69,0.22,0.312016628,0.832239147,69,0.22,9.803326078,1.872538083,69,0.22,24.11049224,2.808807124,69,0.22,24.18657653,0,2.95,0.35,0,0,2.95,0.35,0.411423602,0,2.95,0.35,0,0,2.95,0.35,72.60920063,2.65,70,0.3,0,0,0,0,0,1.075884365,69,0.22,0.553171877,1.475470375,69,0.22,17.38024131,3.319808346,69,0.22,30.91421743,2.915478594,69,0.22,21.01462855,2.967432229,2.2,0.32,18.96684452,5.658243093,3.35,0.316,1.190546131,2.95659951,2.55,0.36,13.85018877,0,2.95,0.35,0,0,2.95,0.35,4.363730161,0,2.95,0.35,0,34.4102
922.05,299.48,651.38,0.616581735,69,0.22,0.31428862,0.838299198,69,0.22,9.874710194,1.886173197,69,0.22,24.28605573,2.829259796,69,0.22,99.99991968,9.00E-10,70,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.059831115,69,0.22,0.540224984,1.440937224,69,0.22,16.97345951,4.322811696,69,0.22,36.84979072,2.897481041,69,0.22,24.16767595,0,2.95,0.35,0,0,2.95,0.35,2.346186507,0,2.95,0.35,0,0,2.95,0.35,8.471928023,8.418841912,2.2,0.32,22.38419562,0,2.95,0.35,0,39.0072
