x,y,z,Thickness_r1_1,r1P2_1,r1P3_1,Distance_r1_1,Thickness_r1_2,r1P2_2,r1P3_2,Distance_r1_2,Thickness_r1_3,r1P2_3,r1P3_3,Distance_r1_3,Thickness_r1_4,r1P2_4,r1P3_4,Distance_r1_4,Thickness_r1_5,r1P2_5,r1P3_5,Distance_r1_5,Thickness_r1_6,r1P2_6,r1P3_6,Distance_r1_6,Thickness_r1_7,r1P2_7,r1P3_7,Distance_r1_7,Thickness_r1_8,r1P2_8,r1P3_8,Distance_r1_8,Thickness_r1_9,r1P2_9,r1P3_9,Distance_r1_9,Thickness_r1_10,r1P2_10,r1P3_10,Distance_r1_10,Thickness_r2_1,r2P2_1,r2P3_1,Distance_r2_1,Thickness_r2_2,r2P2_2,r2P3_2,Distance_r2_2,Thickness_r2_3,r2P2_3,r2P3_3,Distance_r2_3,Thickness_r2_4,r2P2_4,r2P3_4,Distance_r2_4,Thickness_r2_5,r2P2_5,r2P3_5,Distance_r2_5,Thickness_r2_6,r2P2_6,r2P3_6,Distance_r2_6,Thickness_r2_7,r2P2_7,r2P3_7,Distance_r2_7,Thickness_r2_8,r2P2_8,r2P3_8,Distance_r2_8,Thickness_r2_9,r2P2_9,r2P3_9,Distance_r2_9,Thickness_r2_10,r2P2_10,r2P3_10,Distance_r2_10,A3MS
837.09,-32.61,703.21,0.88,71.7,0.21,17.87,3.38,71.7,0.21,11.68,3.94,71.7,0.21,11.45,3.38,71.7,0.21,8.93,2.98,2.95,0.35,4.06,3.38,45,0.35,60.77,1.71,1.15,0.43,51.24,1.7,1.15,0.43,12.07,1.5,210,0.3,0,0,0,0,0,0.94,71.7,0.21,19.03,3.6,71.7,0.21,7.82,3.66,71.7,0.21,17.35,3.6,71.7,0.21,9.52,3.17,2.95,0.35,4.33,3.6,45,0.35,61.24,1.77,1.15,0.43,53.16,1.77,1.15,0.43,10.33,2.23,210,0.3,23.69,2.23,210,0.3,0,56.49
837.52,-14.44,702.11,0.87,71.7,0.21,60.38,2.96,2.95,0.35,4.04,3.37,45,0.35,60.78,1.7,1.15,0.43,51.11,1.7,1.15,0.43,11.99,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,71.7,0.21,28.79,0.33,71.7,0.21,17.72,4.26,71.7,0.21,0.38,3.69,71.7,0.21,9.53,3.18,2.95,0.35,4.33,3.61,45,0.35,61.29,1.78,1.15,0.43,53.22,1.77,1.15,0.43,11.02,2.57,210,0.3,19.87,2.57,210,0.3,0,56.24
837.72,3.73,703.21,0.87,71.7,0.21,60.52,2.97,2.95,0.35,4.05,3.38,45,0.35,61.43,1.71,1.15,0.43,51.18,1.7,1.15,0.43,12.04,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,71.7,0.21,64.59,3.17,2.95,0.35,4.33,3.6,45,0.35,61.94,1.77,1.15,0.43,53.16,1.77,1.15,0.43,10.54,2.33,210,0.3,22.45,2.33,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,54.89
837.92,21.9,704.35,0.88,71.7,0.21,58.09,2.58,45,0.35,0.38,2.6,2.95,0.35,3.39,4.06,45,0.35,62.1,1.71,1.15,0.43,51.26,1.71,1.15,0.43,12.09,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,71.7,0.21,50.34,4.62,71.7,0.21,9.5,3.17,2.95,0.35,4.32,3.6,45,0.35,62.6,1.77,1.15,0.43,53.11,1.77,1.15,0.43,10.17,2.15,210,0.3,24.73,2.15,210,0.3,0,0,0,0,0,0,0,0,0,53.65
838.34,45.75,704.35,0.88,71.7,0.21,17.85,3.38,71.7,0.21,13.53,3.95,71.7,0.21,9.58,3.38,71.7,0.21,8.93,2.98,2.95,0.35,4.06,3.38,45,0.35,62.54,1.71,1.15,0.43,51.22,1.7,1.15,0.43,12.06,1.5,210,0.3,0,0,0,0,0,0.94,71.7,0.21,19,3.6,71.7,0.21,9.61,3.67,71.7,0.21,15.51,3.6,71.7,0.21,9.5,3.17,2.95,0.35,4.32,3.6,45,0.35,63.07,1.77,1.15,0.43,53.1,1.77,1.15,0.43,10.28,2.21,210,0.3,23.97,2.21,210,0.3,0,54.58
854.82,183.16,570.34,0.65,71.7,0.21,6.8,1.81,71.7,0.21,24.17,2.52,71.7,0.21,9.66,2.21,2.95,0.35,15.26,2.51,45,0.35,68.46,1.64,210,0.3,10.77,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,71.7,0.21,12.59,3.34,71.7,0.21,19.22,2.82,71.7,0.21,15.47,2.71,71.7,0.21,144.2,2.04,3.1,0.32,10.58,3.11,3.1,0.32,22.63,7.86,3.1,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,40.12
852.03,171.26,594.97,0.67,71.7,0.21,6.7,1.96,71.7,0.21,28.01,2.57,71.7,0.21,6.78,2.26,2.95,0.35,101.19,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,71.7,0.21,11.54,3.53,71.7,0.21,36.53,3.44,71.7,0.21,23.88,3.88,2.95,0.35,165.11,5.13,2.95,0.35,55.77,3.56,3.1,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.61
849.63,159.31,615.77,0.69,71.7,0.21,7.21,1.91,71.7,0.21,28.83,2.66,71.7,0.21,5.91,2.34,210,0.3,0.1,1.59,210,0.3,104.73,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,71.7,0.21,11.45,3.04,71.7,0.21,38.77,3.32,71.7,0.21,19.08,3.72,2.95,0.35,5.07,4.22,45,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.46
847.54,149.09,633.94,0.71,71.7,0.21,7.49,1.99,71.7,0.21,29.99,2.76,71.7,0.21,5.95,2.43,210,0.3,0.1,1.66,210,0.3,109.73,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,71.7,0.21,11.05,2.93,71.7,0.21,44.22,4.08,71.7,0.21,8.8,3.91,2.95,0.35,6.54,4.08,45,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8
843.23,120.7,670.28,0.79,71.7,0.21,8.25,2.19,71.7,0.21,2.19,3.36,71.7,0.21,5.32,0.47,71.7,0.21,1.36,1.83,71.7,0.21,29.59,2.68,2.95,0.35,62.8,1.93,1.15,0.43,22.05,5.53,1.15,0.43,30.33,1.5,210,0.3,0,0,0,0,0,0.99,71.7,0.21,10.34,2.75,71.7,0.21,13.61,2.29,71.7,0.21,25.47,3.81,71.7,0.21,10.07,3.36,2.95,0.35,66.33,2.17,1.15,0.43,47.57,2.9,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,65.45
845.69,125.32,647.64,0.74,71.7,0.21,7.76,2.06,71.7,0.21,31.04,2.86,71.7,0.21,7.55,2.52,2.95,0.35,61.34,9.88,1.15,0.43,42.92,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,71.7,0.21,10.77,2.86,71.7,0.21,43.1,3.97,71.7,0.21,10.49,3.5,2.95,0.35,68.32,2.86,1.15,0.43,31.57,8.01,1.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.65
843.1,99.43,668.01,0.79,71.7,0.21,8.21,2.18,71.7,0.21,32.84,3.03,71.7,0.21,7.99,2.66,2.95,0.35,3.63,3.03,45,0.35,53.4,1.6,1.15,0.43,48.03,1.6,1.15,0.43,10.09,1.5,210,0.3,0,0,0,0,0,0,0,0,0,1,71.7,0.21,10.38,2.76,71.7,0.21,41.54,3.83,71.7,0.21,10.11,3.37,2.95,0.35,4.59,3.83,45,0.35,56.77,2.11,1.15,0.43,51.89,1.84,1.15,0.43,20.23,1.58,210,0.3,0,0,0,0,0,0,0,0,0,64.67
838.65,63.16,704.24,0.87,71.7,0.21,17.83,10.13,71.7,0.21,0.01,3.38,71.7,0.21,7.33,5.77,71.7,0.21,3.79,3.38,71.7,0.21,8.92,2.97,2.95,0.35,4.05,3.38,45,0.35,62.82,1.71,1.15,0.43,51.18,1.7,1.15,0.43,0,0,0,0,0,0.93,71.7,0.21,19,10.69,71.7,0.21,5,5.37,71.7,0.21,11.32,3.6,71.7,0.21,9.5,3.17,2.95,0.35,4.32,3.6,45,0.35,63.38,1.77,1.15,0.43,53.11,1.77,1.15,0.43,10.42,2.27,210,0.3,23.12,2.27,210,0.3,0,55.93
839.01,91.17,705.48,0.88,71.7,0.21,17.87,3.38,71.7,0.21,15.25,3.94,71.7,0.21,7.89,3.38,71.7,0.21,6.64,2.3,45,0.35,0.55,1.47,45,0.35,0.96,2.71,45,0.35,68.44,1.71,1.15,0.43,51.25,1.7,1.15,0.43,0,0,0,0,0,0.93,71.7,0.21,18.96,3.59,71.7,0.21,11.39,3.67,71.7,0.21,13.67,3.59,71.7,0.21,12.2,3.31,45,0.35,2.08,2.77,45,0.35,64.43,1.77,1.15,0.43,53.05,1.77,1.15,0.43,10.09,2.11,210,0.3,25.25,2.11,210,0.3,0,58.65
840.82,92.31,688.45,0.83,71.7,0.21,8.72,2.31,71.7,0.21,34.88,3.21,71.7,0.21,8.49,2.83,2.95,0.35,3.86,3.21,45,0.35,58.77,1.66,1.15,0.43,49.7,1.65,1.15,0.43,11.13,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0.96,71.7,0.21,10.02,2.66,71.7,0.21,40.09,3.69,71.7,0.21,9.75,3.25,2.95,0.35,4.43,3.69,45,0.35,59.66,1.83,1.15,0.43,53.83,1.8,1.15,0.43,15.16,1.61,210,0.3,0,0,0,0,0,0,0,0,0,58.79
840.62,115.02,694.13,0.85,71.7,0.21,1.31,9.9,71.7,0.21,6.04,6.51,71.7,0.21,8.91,3.27,71.7,0.21,22.6,2.87,2.95,0.35,3.92,3.27,45,0.35,60.83,1.67,1.15,0.43,41.52,4.74,1.15,0.43,16.98,1.5,210,0.3,0,0,0,0,0,0.95,71.7,0.21,1.46,1.79,71.7,0.21,0.96,3.8,71.7,0.21,1.91,2.63,71.7,0.21,17.45,5.78,71.7,0.21,0.81,0.43,71.7,0.21,2.33,0.89,71.7,0.21,25.32,3.22,2.95,0.35,4.39,3.66,45,0.35,61.65,1.79,1.15,0.43,52.06,60.88
839.49,132.06,707.76,0.89,71.7,0.21,1.36,2.45,71.7,0.21,14.15,3.4,71.7,0.21,46.66,3.4,45,0.35,132.13,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,71.7,0.21,1.43,2.58,71.7,0.21,14.88,3.58,71.7,0.21,14.98,1.9,71.7,0.21,32.2,3.58,45,0.35,131.83,1.89,210,0.3,28.7,1.89,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,56.45
841.58,135.46,688.45,0.84,71.7,0.21,8.7,2.31,71.7,0.21,11.45,1.93,71.7,0.21,155.04,11.53,210,0.3,0,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,71.7,0.21,10.02,2.66,71.7,0.21,15.4,2.22,71.7,0.21,2.96,2.22,71.7,0.21,1.48,3.12,71.7,0.21,23.99,3.25,2.95,0.35,2.6,7.74,210,0.3,67.9,29.68,210,0.3,0,0,0,0,0,0,0,0,0,62.95
843.76,144.55,669.14,0.78,71.7,0.21,8.22,2.18,71.7,0.21,5.61,17.34,71.7,0.21,19.41,2.67,2.95,0.35,0.16,2.64,210,0.3,121.31,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,71.7,0.21,10.36,2.75,71.7,0.21,7.06,19.27,71.7,0.21,15.11,3.82,71.7,0.21,8.11,3.36,210,0.3,0,2.29,210,0.3,60.3,2.82,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,67.62
845.18,143.41,655.52,0.76,71.7,0.21,7.92,2.1,71.7,0.21,16.87,5.34,71.7,0.21,9.46,2.92,71.7,0.21,6.17,2.57,210,0.3,0,1.75,210,0.3,117.03,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,71.7,0.21,10.62,2.82,71.7,0.21,42.48,3.92,71.7,0.21,8.28,3.45,210,0.3,0,2.35,210,0.3,30.44,2.73,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.96
845.91,164.99,652.11,0.75,71.7,0.21,7.84,2.08,71.7,0.21,5.35,2.89,71.7,0.21,1.32,5.88,71.7,0.21,15.92,2.89,71.7,0.21,6.55,2.54,2.95,0.35,3.62,4.47,210,0.3,86.97,22.36,210,0.3,0,1.5,210,0.3,0,0,0,0,0,1.02,71.7,0.21,10.68,2.84,71.7,0.21,39.34,6.73,71.7,0.21,9.54,3.47,2.95,0.35,4.6,17.68,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.87
847.48,172.94,638.48,0.72,71.7,0.21,7.57,2.01,71.7,0.21,17.56,10.16,71.7,0.21,12.74,2.46,2.95,0.35,111.84,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,71.7,0.21,10.96,2.91,71.7,0.21,6.72,5.08,71.7,0.21,13.61,6.77,71.7,0.21,11.66,0.53,71.7,0.21,0.76,2.75,71.7,0.21,10.67,3.56,2.95,0.35,14.94,7.33,45,0.35,274.22,2.96,3.1,0.32,0,0,0,0,0,52.05
849.27,179.76,622.58,0.7,71.7,0.21,7.3,1.94,71.7,0.21,16.94,2.69,71.7,0.21,19.39,2.37,2.95,0.35,107.29,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,71.7,0.21,11.3,3,71.7,0.21,60.37,3.67,2.95,0.35,11.84,2.99,45,0.35,255.41,2.91,3.1,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.58
851.74,191.11,601,0.67,71.7,0.21,1.04,6.15,71.7,0.21,30.61,1.76,71.7,0.21,24.86,2.59,45,0.35,73.78,1.55,210,0.3,8.92,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,71.7,0.21,1.74,4.9,71.7,0.21,71.31,3.83,2.95,0.35,139.44,18.44,2.95,0.35,11.76,13.72,2.2,0.36,53.57,2.98,3.1,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.3
853.65,204.74,585.1,0.66,71.7,0.21,2.92,1.83,71.7,0.21,58.38,2.54,45,0.35,71.08,1.59,210,0.3,9.72,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,71.7,0.21,5.18,3.24,71.7,0.21,41,3.49,71.7,0.21,14.21,5.36,2.2,0.36,38.17,11,2.2,0.36,2.58,85.19,3.1,0.32,59.26,9.3,3.1,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,43.11
840.04,157.04,706.62,0.88,71.7,0.21,1.35,2.44,71.7,0.21,14.08,3.38,71.7,0.21,24.2,3.82,71.7,0.21,0.09,0.77,45,0.35,4.05,3.17,45,0.35,12.4,1.32,45,0.35,131.99,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0.93,71.7,0.21,1.43,2.58,71.7,0.21,14.91,3.58,71.7,0.21,20.01,3.58,71.7,0.21,1.02,8.45,45,0.35,7.9,4.44,45,0.35,3.79,3.58,45,0.35,132.35,2.07,210,0.3,25.88,2.07,210,0.3,0,0,0,0,0,60.66
842.24,159.32,686.07,0.82,71.7,0.21,10.28,2.26,71.7,0.21,4.26,2.73,71.7,0.21,3.59,1.93,45,0.35,164.72,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,71.7,0.21,10.48,2.56,71.7,0.21,51.9,3.26,210,0.3,0,2.23,210,0.3,99.63,2.94,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.53
844.26,179.76,670.28,0.79,71.7,0.21,8.23,2.19,71.7,0.21,5.62,3.04,71.7,0.21,35.35,2.67,2.95,0.35,123.55,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,71.7,0.21,10.34,2.75,71.7,0.21,7.05,3.81,71.7,0.21,13.61,3.32,71.7,0.21,27.46,3.36,2.95,0.35,162.03,44.35,210,0.3,145.35,3.05,3.1,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,61.48
846.87,192.25,647.57,0.75,71.7,0.21,1.14,2.06,71.7,0.21,24.55,2.85,71.7,0.21,20.56,2.51,2.95,0.35,3.43,2.85,45,0.35,99.32,1.5,210,0.3,8.07,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,71.7,0.21,1.59,2.86,71.7,0.21,34.17,3.97,71.7,0.21,11.35,6.77,71.7,0.21,38.14,3.97,45,0.35,283.74,2.98,3.1,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.04
848.81,201.33,630.53,0.71,71.7,0.21,7.43,1.97,71.7,0.21,17.23,2.74,71.7,0.21,19.72,2.41,2.95,0.35,3.29,2.74,45,0.35,94.16,1.51,210,0.3,8.17,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,71.7,0.21,11.12,2.95,71.7,0.21,86.28,2.67,45,0.35,184.41,26.67,2.95,0.35,46.28,2.93,3.1,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.13
851.81,215.72,604.41,0.68,71.7,0.21,1.04,1.87,71.7,0.21,34.25,2.6,71.7,0.21,22.48,3.76,45,0.35,86.56,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,71.7,0.21,1.73,3.94,71.7,0.21,48.75,2.63,71.7,0.21,23.05,1.12,2.95,0.35,29.92,5.77,2.95,0.35,84.5,3.69,2.95,0.35,7.56,0.55,2.2,0.36,3.11,2.99,3.1,0.32,1.59,0.46,3.1,0.32,48.71,11.76,2.2,0.36,2.19,45.77
853.57,230.28,590.05,0.66,71.7,0.21,9.94,1.84,71.7,0.21,4.73,0.92,71.7,0.21,19,2.55,71.7,0.21,9.66,4.93,45,0.35,95.83,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,71.7,0.21,17.33,3.2,71.7,0.21,26.28,2.19,71.7,0.21,30.73,3.92,2.95,0.35,1.88,3.59,2.95,0.35,6.91,3.06,2.2,0.36,12.25,5.29,2.2,0.36,13.63,12.11,2.2,0.36,25.67,38.01,3.1,0.32,9.46,1.32,3.1,0.32,19.13,44.43
853.24,249.64,596.47,0.67,71.7,0.21,10.02,1.85,71.7,0.21,24.85,2.57,71.7,0.21,6.79,2.26,2.95,0.35,3.09,2.57,45,0.35,97.1,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,71.7,0.21,17.1,3.16,71.7,0.21,31.58,3.68,71.7,0.21,23.15,3.86,2.95,0.35,152.6,15.65,3.1,0.32,7.03,1.38,3.1,0.32,19.2,1.26,3.1,0.32,1.91,1.16,3.1,0.32,19.29,1.32,3.1,0.32,6.83,4.22,3.1,0.32,0,46.87
853.07,274.02,602.14,0.68,71.7,0.21,10.1,1.87,71.7,0.21,25.05,2.59,71.7,0.21,6.84,2.28,2.95,0.35,3.11,2.59,45,0.35,98.48,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,71.7,0.21,16.9,3.12,71.7,0.21,16.99,2.73,71.7,0.21,2.47,2.6,71.7,0.21,0.35,2.91,71.7,0.21,0.48,2.39,71.7,0.21,26.81,3.82,2.95,0.35,6.65,4.12,2.95,0.35,19.15,3.61,2.95,0.35,0.01,5.12,2.95,0.35,0.14,48.96
853.05,300.14,606.68,0.68,71.7,0.21,10.17,1.88,71.7,0.21,25.22,2.61,71.7,0.21,6.89,2.3,2.95,0.35,3.13,2.61,45,0.35,99.77,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,71.7,0.21,16.75,3.1,71.7,0.21,40.09,2.53,71.7,0.21,14.59,3.78,2.95,0.35,5.16,5.87,45,0.35,4.4,4.16,2.95,0.35,12.39,5.07,2.95,0.35,172.7,10,3.1,0.32,26.54,3,3.1,0.32,0,0,0,0,0,55.18
853.56,320.58,605.22,0.68,71.7,0.21,10.14,1.87,71.7,0.21,25.16,2.6,71.7,0.21,6.87,2.29,2.95,0.35,3.12,2.6,45,0.35,99.83,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,71.7,0.21,16.8,5.51,71.7,0.21,36.59,2.54,71.7,0.21,15.85,3.8,2.95,0.35,5.26,3.06,45,0.35,4.27,4.15,2.95,0.35,4.58,4.1,2.2,0.36,0.68,5.09,2.2,0.36,2.15,0.68,210,0.3,0.04,3.32,210,0.3,163.61,55.36
853.62,339.89,607.82,0.68,71.7,0.21,10.18,1.88,71.7,0.21,25.26,2.61,71.7,0.21,115.62,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,71.7,0.21,16.71,3.09,71.7,0.21,40.93,2.55,71.7,0.21,13.6,3.78,2.95,0.35,5.15,7.67,45,0.35,4.85,4.17,2.95,0.35,9.76,5.05,2.95,0.35,176.72,9.85,3.1,0.32,24.95,3,3.1,0.32,0,0,0,0,0,57.6
853.98,360.33,607.82,0.68,71.7,0.21,10.18,1.88,71.7,0.21,25.25,2.61,71.7,0.21,115.95,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,71.7,0.21,16.71,3.09,71.7,0.21,40.93,2.55,71.7,0.21,13.6,3.78,2.95,0.35,5.15,7.66,45,0.35,13.69,5.16,2.95,0.35,180.57,9.96,3.1,0.32,25.94,3,3.1,0.32,0,0,0,0,0,0,0,0,0,57.69
854.11,379.64,609.78,0.68,71.7,0.21,10.21,1.89,71.7,0.21,25.33,2.62,71.7,0.21,116.72,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,71.7,0.21,16.65,3.08,71.7,0.21,41.3,3.47,71.7,0.21,12.09,3.76,2.95,0.35,5.13,4.27,45,0.35,3.26,3.21,45,0.35,205.1,9.47,3.1,0.32,18.83,1.56,3.1,0.32,0.6,3.01,3.1,0.32,0,0,0,0,0,54.78
854.79,400.08,606.68,0.68,71.7,0.21,10.15,1.88,71.7,0.21,25.19,2.61,71.7,0.21,6.88,2.29,2.95,0.35,3.13,2.61,45,0.35,101.45,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,71.7,0.21,16.75,3.1,71.7,0.21,40.09,2.53,71.7,0.21,14.58,3.78,2.95,0.35,5.16,5.88,45,0.35,21.14,3.7,2.95,0.35,1.26,4.46,2.95,0.35,162.39,2.66,3.1,0.32,29.96,0.06,3.1,0.32,9.47,3,3.1,0.32,0,56.99
855.53,421.65,603.27,0.68,71.7,0.21,10.1,1.87,71.7,0.21,25.05,2.59,71.7,0.21,6.84,2.28,2.95,0.35,3.11,2.59,45,0.35,101.17,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,71.7,0.21,16.87,3.12,71.7,0.21,37.53,2.54,71.7,0.21,17.54,3.81,2.95,0.35,25.13,3.68,2.95,0.35,10.31,4.5,2.95,0.35,139.47,12.53,3.1,0.32,15.8,1.39,3.1,0.32,17.32,1.23,3.1,0.32,9.03,2.99,3.1,0.32,0,55.01
856,448.91,603.27,0.67,71.7,0.21,10.1,1.87,71.7,0.21,25.05,2.59,71.7,0.21,6.84,2.28,2.95,0.35,3.11,2.59,45,0.35,101.62,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,71.7,0.21,16.87,3.12,71.7,0.21,18.44,3.29,71.7,0.21,1.25,4.81,71.7,0.21,3.26,2.46,71.7,0.21,208.89,12.86,3.1,0.32,12.68,1.36,3.1,0.32,22.24,1.24,3.1,0.32,8.98,2.99,3.1,0.32,0,0,0,0,0,56.96
857.09,470.49,596.46,0.66,71.7,0.21,10,1.85,71.7,0.21,5.3,15.73,71.7,0.21,11.74,2.26,2.95,0.35,4.46,2.57,45,0.35,4.62,1.63,210,0.3,94.58,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,71.7,0.21,17.1,3.16,71.7,0.21,9.07,7.56,71.7,0.21,20.12,2.34,71.7,0.21,19.34,3.86,2.95,0.35,39.34,4.27,2.95,0.35,3.71,2.94,2.2,0.36,72.52,24.63,3.1,0.32,11.85,1.46,3.1,0.32,19.11,1.36,3.1,0.32,17.8,52.66
856.89,486.39,601,0.67,71.7,0.21,5.28,1.86,71.7,0.21,10.11,2.58,71.7,0.21,25.34,2.27,2.95,0.35,4.21,2.58,45,0.35,4.37,1.65,210,0.3,95.83,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,71.7,0.21,8.9,3.13,71.7,0.21,17.03,4.35,71.7,0.21,6.98,2.58,71.7,0.21,19.52,2.21,71.7,0.21,14.71,2.38,2.95,0.35,162.21,15.54,3.1,0.32,10.78,1.36,3.1,0.32,16.24,1.05,3.1,0.32,2.01,1.24,3.1,0.32,16.12,48.72
851.24,237.67,613.5,0.69,71.7,0.21,10.3,1.9,71.7,0.21,13.49,10.26,71.7,0.21,1.8,2.64,71.7,0.21,5.27,1.63,45,0.35,2.4,2.11,45,0.35,103.86,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,71.7,0.21,16.52,3.05,71.7,0.21,8.72,7.2,71.7,0.21,29.13,3.99,71.7,0.21,2.65,3.37,71.7,0.21,1.41,1.14,45,0.35,0.03,2.22,45,0.35,0,2.42,45,0.35,4.83,2.39,45,0.35,9.16,2.71,45,0.35,223.5,48.39
850.74,256.98,621.45,0.7,71.7,0.21,10.45,1.93,71.7,0.21,25.94,2.68,71.7,0.21,7.08,2.36,2.95,0.35,3.22,2.68,45,0.35,102.35,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,71.7,0.21,16.26,3.01,71.7,0.21,32.42,3.2,71.7,0.21,28.62,4.18,45,0.35,239.9,3.83,2.2,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.51
850.24,283.1,630.53,0.71,71.7,0.21,10.65,1.97,71.7,0.21,26.43,2.73,71.7,0.21,7.22,2.41,2.95,0.35,3.28,2.73,45,0.35,105.18,1.5,210,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,71.7,0.21,15.98,2.95,71.7,0.21,39.65,4.1,71.7,0.21,10.83,3.61,2.95,0.35,4.92,4.1,45,0.35,39.01,1.55,210,0.3,197.55,3.77,2.2,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,49.39
